:TYPE,:START_ID,:END_ID,actions:string,known_action:string
EBEL_DRUGBANK_RELATION,17947,41257,agonist,unknown
EBEL_DRUGBANK_RELATION,22761,43047,antagonist,yes
EBEL_DRUGBANK_RELATION,25789,38985,activator,yes
EBEL_DRUGBANK_RELATION,22489,39967,partial agonist,yes
EBEL_DRUGBANK_RELATION,25952,37492,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17664,11267,agonist,yes
EBEL_DRUGBANK_RELATION,25891,42954,blocker,yes
EBEL_DRUGBANK_RELATION,22858,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,25739,37803,antagonist,no
EBEL_DRUGBANK_RELATION,26154,11261,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,25249,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,20831,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,34671,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,39374,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,7966,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38102,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38827,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25686,11077,agonist,yes
EBEL_DRUGBANK_RELATION,26060,7823,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17612,37016,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22910,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,22493,43220,inhibitor,unknown
EBEL_DRUGBANK_RELATION,12503,36216,antagonist,no
EBEL_DRUGBANK_RELATION,18013,3693,inhibitor,yes
EBEL_DRUGBANK_RELATION,22603,38524,inhibitor,yes
EBEL_DRUGBANK_RELATION,25845,42076,antagonist,unknown
EBEL_DRUGBANK_RELATION,17565,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,25898,38273,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22864,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,25899,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,17617,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,17897,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,25901,43870,agonist,unknown
EBEL_DRUGBANK_RELATION,17568,38837,antagonist,unknown
EBEL_DRUGBANK_RELATION,25693,38263,agonist,yes
EBEL_DRUGBANK_RELATION,17514,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,22441,20871,agonist,yes
EBEL_DRUGBANK_RELATION,25903,38430,inducer,yes
EBEL_DRUGBANK_RELATION,26161,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,22715,40302,antagonist,yes
EBEL_DRUGBANK_RELATION,26020,34489,antagonist,yes
EBEL_DRUGBANK_RELATION,17847,37594,inhibitor,yes
EBEL_DRUGBANK_RELATION,17900,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25697,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,26021,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26116,38200,inhibitor,yes
EBEL_DRUGBANK_RELATION,26162,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,37803,antagonist,unknown
EBEL_DRUGBANK_RELATION,17682,42046,antagonist,unknown
EBEL_DRUGBANK_RELATION,17902,43844,inhibitor,yes
EBEL_DRUGBANK_RELATION,22665,30578,inhibitor,yes
EBEL_DRUGBANK_RELATION,26118,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22720,41097,blocker,unknown
EBEL_DRUGBANK_RELATION,17738,38998,antagonist,yes
EBEL_DRUGBANK_RELATION,26166,11267,agonist,yes
EBEL_DRUGBANK_RELATION,17685,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,26023,29480,agonist,yes
EBEL_DRUGBANK_RELATION,17905,25444,agonist,yes
EBEL_DRUGBANK_RELATION,22776,38837,positive modulator,yes
EBEL_DRUGBANK_RELATION,25806,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,12514,40358,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17519,3760,antagonist,unknown
EBEL_DRUGBANK_RELATION,17739,38523,antagonist,yes
EBEL_DRUGBANK_RELATION,25807,25565,inhibitor,yes
EBEL_DRUGBANK_RELATION,25808,36060,agonist,yes
EBEL_DRUGBANK_RELATION,25809,41686,antagonist,unknown
EBEL_DRUGBANK_RELATION,17475,43391,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22451,35634,antagonist,yes
EBEL_DRUGBANK_RELATION,22780,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22827,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25760,33733,inducer,yes
EBEL_DRUGBANK_RELATION,26171,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,22781,43047,agonist,yes
EBEL_DRUGBANK_RELATION,25707,3589,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26072,3648,agonist,yes
EBEL_DRUGBANK_RELATION,12519,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17524,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22399,7831,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26073,40737,agonist,yes
EBEL_DRUGBANK_RELATION,17525,43168,agonist,yes
EBEL_DRUGBANK_RELATION,22512,36971,inhibitor,yes
EBEL_DRUGBANK_RELATION,17692,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22456,41505,agonist,unknown
EBEL_DRUGBANK_RELATION,25814,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,17481,11077,antagonist,unknown
EBEL_DRUGBANK_RELATION,22457,35248,agonist,yes
EBEL_DRUGBANK_RELATION,17747,11433,inhibitor,yes
EBEL_DRUGBANK_RELATION,22621,40184,inhibitor,yes
EBEL_DRUGBANK_RELATION,25816,32719,antagonist,yes
EBEL_DRUGBANK_RELATION,26177,40204,inhibitor,yes
EBEL_DRUGBANK_RELATION,22517,44403,agonist,yes
EBEL_DRUGBANK_RELATION,25766,42826,inhibitor,yes
EBEL_DRUGBANK_RELATION,17917,43976,antagonist,yes
EBEL_DRUGBANK_RELATION,22405,40716,inhibitor,yes
EBEL_DRUGBANK_RELATION,22568,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,26035,32699,agonist,yes
EBEL_DRUGBANK_RELATION,12524,42978,agonist,unknown
EBEL_DRUGBANK_RELATION,17532,43047,antagonist,no
EBEL_DRUGBANK_RELATION,22735,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,26078,41824,inhibitor,yes
EBEL_DRUGBANK_RELATION,17585,38395,agonist,yes
EBEL_DRUGBANK_RELATION,22523,11267,agonist,yes
EBEL_DRUGBANK_RELATION,26183,41708,inhibitor,yes
EBEL_DRUGBANK_RELATION,22407,38247,agonist,yes
EBEL_DRUGBANK_RELATION,22839,16582,inhibitor,yes
EBEL_DRUGBANK_RELATION,25982,40846,antagonist,yes
EBEL_DRUGBANK_RELATION,17699,42594,agonist,unknown
EBEL_DRUGBANK_RELATION,17867,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,17921,44475,antagonist,unknown
EBEL_DRUGBANK_RELATION,22628,36216,antagonist,yes
EBEL_DRUGBANK_RELATION,25929,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,17487,44207,antagonist,no
EBEL_DRUGBANK_RELATION,22840,39973,agonist,yes
EBEL_DRUGBANK_RELATION,17987,30910,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22629,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25719,25444,agonist,unknown
EBEL_DRUGBANK_RELATION,17537,36060,antagonist,yes
EBEL_DRUGBANK_RELATION,25986,38351,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22529,38338,antagonist,unknown
EBEL_DRUGBANK_RELATION,22469,33542,activator,unknown
EBEL_DRUGBANK_RELATION,25987,30585,agonist,yes
EBEL_DRUGBANK_RELATION,17538,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25872,40737,agonist,yes
EBEL_DRUGBANK_RELATION,17812,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,22632,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,22745,38430,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25825,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,17540,25444,agonist,unknown
EBEL_DRUGBANK_RELATION,17928,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22474,38523,agonist;partial agonist,yes
EBEL_DRUGBANK_RELATION,26139,39463,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25669,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17646,43806,antagonist,yes
EBEL_DRUGBANK_RELATION,22475,3497,antagonist,unknown
EBEL_DRUGBANK_RELATION,17764,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,22634,38197,agonist,unknown
EBEL_DRUGBANK_RELATION,26042,20768,agonist,yes
EBEL_DRUGBANK_RELATION,22635,3502,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26191,41363,agonist,yes
EBEL_DRUGBANK_RELATION,17649,3585,agonist,yes
EBEL_DRUGBANK_RELATION,22801,42594,antagonist,unknown
EBEL_DRUGBANK_RELATION,25674,8102,inhibitor,yes
EBEL_DRUGBANK_RELATION,26193,36474,agonist,yes
EBEL_DRUGBANK_RELATION,17597,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17650,35369,inhibitor,yes
EBEL_DRUGBANK_RELATION,25996,3524,agonist,yes
EBEL_DRUGBANK_RELATION,22538,37705,antagonist,unknown
EBEL_DRUGBANK_RELATION,17652,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,22479,32598,inhibitor,yes
EBEL_DRUGBANK_RELATION,25728,36474,partial agonist,yes
EBEL_DRUGBANK_RELATION,25729,11239,stimulator,yes
EBEL_DRUGBANK_RELATION,26046,40716,antagonist,yes
EBEL_DRUGBANK_RELATION,25833,39165,antagonist,unknown
EBEL_DRUGBANK_RELATION,22540,33462,antagonist,unknown
EBEL_DRUGBANK_RELATION,22698,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,22851,38998,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17716,40050,antagonist,yes
EBEL_DRUGBANK_RELATION,22900,42899,blocker,unknown
EBEL_DRUGBANK_RELATION,17603,33542,antagonist,yes
EBEL_DRUGBANK_RELATION,22427,39967,agonist,yes
EBEL_DRUGBANK_RELATION,22641,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,25886,38869,agonist,yes
EBEL_DRUGBANK_RELATION,12541,25444,antagonist,yes
EBEL_DRUGBANK_RELATION,12542,42528,inhibitor,no
EBEL_DRUGBANK_RELATION,25732,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,26003,40302,inhibitor,yes
EBEL_DRUGBANK_RELATION,17658,39967,agonist,yes
EBEL_DRUGBANK_RELATION,22593,7853,antagonist,yes
EBEL_DRUGBANK_RELATION,17555,40184,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26149,42834,agonist,yes
EBEL_DRUGBANK_RELATION,17773,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,17945,42826,inhibitor,yes
EBEL_DRUGBANK_RELATION,22903,38701,agonist,yes
EBEL_DRUGBANK_RELATION,17606,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22855,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,26005,38885,inhibitor,yes
EBEL_DRUGBANK_RELATION,17947,11077,agonist,unknown
EBEL_DRUGBANK_RELATION,22649,20973,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22761,25444,antagonist,yes
EBEL_DRUGBANK_RELATION,22549,41363,antagonist,yes
EBEL_DRUGBANK_RELATION,17664,31112,antagonist,yes
EBEL_DRUGBANK_RELATION,25891,40716,blocker,yes
EBEL_DRUGBANK_RELATION,25793,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,26154,36266,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,43574,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,25270,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,21204,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,3693,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,36812,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38804,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,40473,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26060,36216,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17612,41524,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25687,39973,agonist,yes
EBEL_DRUGBANK_RELATION,26014,39198,antagonist,yes
EBEL_DRUGBANK_RELATION,12503,37803,antagonist,no
EBEL_DRUGBANK_RELATION,22655,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,25897,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17565,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,25898,42821,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22864,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,25899,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,17617,11261,antagonist,unknown
EBEL_DRUGBANK_RELATION,17897,8083,antagonist,yes
EBEL_DRUGBANK_RELATION,25901,32719,agonist,unknown
EBEL_DRUGBANK_RELATION,17568,40482,antagonist,unknown
EBEL_DRUGBANK_RELATION,25746,37443,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17514,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,25960,41020,agonist,yes
EBEL_DRUGBANK_RELATION,26161,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,22501,42209,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17679,43370,antagonist,yes
EBEL_DRUGBANK_RELATION,22715,37492,antagonist,yes
EBEL_DRUGBANK_RELATION,26020,41257,agonist,yes
EBEL_DRUGBANK_RELATION,17847,43806,antagonist,unknown
EBEL_DRUGBANK_RELATION,17900,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,25697,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,26021,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26162,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,35634,antagonist,unknown
EBEL_DRUGBANK_RELATION,17902,32693,inhibitor,yes
EBEL_DRUGBANK_RELATION,22665,44638,antagonist,yes
EBEL_DRUGBANK_RELATION,22869,33694,activator,yes
EBEL_DRUGBANK_RELATION,26118,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22773,7877,antagonist,yes
EBEL_DRUGBANK_RELATION,17788,44554,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26166,35351,negative modulator,yes
EBEL_DRUGBANK_RELATION,17789,40970,inhibitor,yes
EBEL_DRUGBANK_RELATION,17905,39967,agonist,yes
EBEL_DRUGBANK_RELATION,22776,40482,positive modulator,yes
EBEL_DRUGBANK_RELATION,25806,38701,partial agonist,unknown
EBEL_DRUGBANK_RELATION,12514,36659,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17519,44475,antagonist,unknown
EBEL_DRUGBANK_RELATION,17739,11261,antagonist,unknown
EBEL_DRUGBANK_RELATION,25914,29201,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25856,43043,inhibitor,yes
EBEL_DRUGBANK_RELATION,25915,43978,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25809,35519,antagonist,unknown
EBEL_DRUGBANK_RELATION,17520,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22451,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,22780,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22827,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26171,37594,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17688,11261,agonist,unknown
EBEL_DRUGBANK_RELATION,22781,25444,agonist,yes
EBEL_DRUGBANK_RELATION,25761,37528,activator,yes
EBEL_DRUGBANK_RELATION,26072,34571,agonist,yes
EBEL_DRUGBANK_RELATION,12519,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17524,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22454,11267,agonist,yes
EBEL_DRUGBANK_RELATION,26124,42978,agonist,yes
EBEL_DRUGBANK_RELATION,22512,42436,inhibitor,yes
EBEL_DRUGBANK_RELATION,17692,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22456,44121,agonist,unknown
EBEL_DRUGBANK_RELATION,25814,37594,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17527,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,22457,37467,agonist,yes
EBEL_DRUGBANK_RELATION,22403,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,17747,39680,agonist,yes
EBEL_DRUGBANK_RELATION,22621,30794,inhibitor,yes
EBEL_DRUGBANK_RELATION,25864,39973,partial agonist,yes
EBEL_DRUGBANK_RELATION,26177,16582,inhibitor,yes
EBEL_DRUGBANK_RELATION,25818,20795,agonist,unknown
EBEL_DRUGBANK_RELATION,17917,30744,antagonist,yes
EBEL_DRUGBANK_RELATION,26077,35549,agonist,yes
EBEL_DRUGBANK_RELATION,22405,34560,inhibitor,yes
EBEL_DRUGBANK_RELATION,12524,8083,agonist,unknown
EBEL_DRUGBANK_RELATION,17532,25444,antagonist,no
EBEL_DRUGBANK_RELATION,22735,39680,agonist,yes
EBEL_DRUGBANK_RELATION,26078,38920,inhibitor,yes
EBEL_DRUGBANK_RELATION,22523,20871,agonist,yes
EBEL_DRUGBANK_RELATION,17640,10974,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25981,33612,antagonist,yes
EBEL_DRUGBANK_RELATION,22407,38413,inverse agonist,unknown
EBEL_DRUGBANK_RELATION,22839,42954,inhibitor,yes
EBEL_DRUGBANK_RELATION,25982,41505,antagonist,yes
EBEL_DRUGBANK_RELATION,17699,36122,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17867,7823,antagonist,unknown
EBEL_DRUGBANK_RELATION,17921,38338,antagonist,unknown
EBEL_DRUGBANK_RELATION,22628,37803,antagonist,yes
EBEL_DRUGBANK_RELATION,25929,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,17487,38093,antagonist,no
EBEL_DRUGBANK_RELATION,22840,38523,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17987,11143,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22629,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25719,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,17589,29040,inhibitor,yes
EBEL_DRUGBANK_RELATION,22529,42899,antagonist,unknown
EBEL_DRUGBANK_RELATION,22575,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,17538,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22576,35883,inhibitor,yes
EBEL_DRUGBANK_RELATION,25935,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,17812,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,22632,35549,antagonist,yes
EBEL_DRUGBANK_RELATION,22745,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,25825,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,17540,40563,agonist,unknown
EBEL_DRUGBANK_RELATION,17928,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26189,25435,activator,yes
EBEL_DRUGBANK_RELATION,26087,34974,antagonist,yes
EBEL_DRUGBANK_RELATION,22474,43228,agonist;partial agonist,yes
EBEL_DRUGBANK_RELATION,25775,37705,antagonist,yes
EBEL_DRUGBANK_RELATION,26190,38263,agonist,yes
EBEL_DRUGBANK_RELATION,25669,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25827,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17646,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,22475,33462,antagonist,unknown
EBEL_DRUGBANK_RELATION,17764,29208,antagonist,unknown
EBEL_DRUGBANK_RELATION,22634,36416,agonist,unknown
EBEL_DRUGBANK_RELATION,26042,40545,agonist,yes
EBEL_DRUGBANK_RELATION,17765,32607,inhibitor,yes
EBEL_DRUGBANK_RELATION,22690,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,26191,28968,agonist,yes
EBEL_DRUGBANK_RELATION,25994,38685,antagonist,unknown
EBEL_DRUGBANK_RELATION,17710,36458,antagonist,yes
EBEL_DRUGBANK_RELATION,22801,43517,antagonist,unknown
EBEL_DRUGBANK_RELATION,25674,25547,inhibitor,yes
EBEL_DRUGBANK_RELATION,26193,43404,antagonist,yes
EBEL_DRUGBANK_RELATION,17597,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17711,42978,agonist,yes
EBEL_DRUGBANK_RELATION,22848,36356,agonist,yes
EBEL_DRUGBANK_RELATION,25996,37957,agonist,yes
EBEL_DRUGBANK_RELATION,22586,37621,agonist,yes
EBEL_DRUGBANK_RELATION,25942,37492,inhibitor,yes
EBEL_DRUGBANK_RELATION,17652,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,22539,40737,agonist,yes
EBEL_DRUGBANK_RELATION,25728,11103,partial agonist,yes
EBEL_DRUGBANK_RELATION,26046,34560,antagonist,yes
EBEL_DRUGBANK_RELATION,25833,42076,antagonist,unknown
EBEL_DRUGBANK_RELATION,22753,38701,agonist,yes
EBEL_DRUGBANK_RELATION,25783,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,22851,29404,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17769,35056,antagonist,unknown
EBEL_DRUGBANK_RELATION,22900,16611,blocker,unknown
EBEL_DRUGBANK_RELATION,17603,35049,inhibitor,yes
EBEL_DRUGBANK_RELATION,22427,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22641,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,25886,36025,antagonist,yes
EBEL_DRUGBANK_RELATION,12542,41085,inhibitor,no
EBEL_DRUGBANK_RELATION,22592,32619,agonist,yes
EBEL_DRUGBANK_RELATION,25732,36060,antagonist,unknown
EBEL_DRUGBANK_RELATION,26003,37492,inhibitor,yes
EBEL_DRUGBANK_RELATION,17658,38701,agonist,yes
EBEL_DRUGBANK_RELATION,17554,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,22645,32247,agonist,yes
EBEL_DRUGBANK_RELATION,17555,30794,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22759,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,26149,39680,agonist,yes
EBEL_DRUGBANK_RELATION,17773,36060,antagonist,unknown
EBEL_DRUGBANK_RELATION,17945,25296,inhibitor,yes
EBEL_DRUGBANK_RELATION,22903,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,17606,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,18007,3497,antagonist,unknown
EBEL_DRUGBANK_RELATION,22855,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,26054,25527,inhibitor,yes
EBEL_DRUGBANK_RELATION,17947,44125,agonist,unknown
EBEL_DRUGBANK_RELATION,22811,25132,antagonist,unknown
EBEL_DRUGBANK_RELATION,26008,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17664,37705,antagonist,yes
EBEL_DRUGBANK_RELATION,25891,34560,blocker,yes
EBEL_DRUGBANK_RELATION,22858,41494,inhibitor,yes
EBEL_DRUGBANK_RELATION,25793,43939,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26106,33498,inhibitor,yes
EBEL_DRUGBANK_RELATION,17725,8065,inhibitor,yes
EBEL_DRUGBANK_RELATION,25842,35411,antagonist,yes
EBEL_DRUGBANK_RELATION,26154,40846,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,35049,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,42381,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38157,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,34867,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,41810,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,35452,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,29035,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26060,38976,inhibitor,yes
EBEL_DRUGBANK_RELATION,26060,37803,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17668,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,25740,35039,inducer,yes
EBEL_DRUGBANK_RELATION,26014,40211,antagonist,unknown
EBEL_DRUGBANK_RELATION,25742,11007,inducer,unknown
EBEL_DRUGBANK_RELATION,12503,25328,inhibitor,no
EBEL_DRUGBANK_RELATION,22655,44560,antagonist,yes
EBEL_DRUGBANK_RELATION,25897,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,17565,36216,antagonist,no
EBEL_DRUGBANK_RELATION,25898,36025,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22864,41889,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25899,39165,antagonist,unknown
EBEL_DRUGBANK_RELATION,17617,36266,antagonist,unknown
EBEL_DRUGBANK_RELATION,17897,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,25901,32607,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17568,33319,antagonist,unknown
EBEL_DRUGBANK_RELATION,25800,38998,antagonist,yes
EBEL_DRUGBANK_RELATION,17514,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,25960,39076,inhibitor,yes
EBEL_DRUGBANK_RELATION,26161,39165,antagonist,unknown
EBEL_DRUGBANK_RELATION,22501,35811,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17785,40737,agonist,yes
EBEL_DRUGBANK_RELATION,22715,25658,antagonist,yes
EBEL_DRUGBANK_RELATION,26020,32719,antagonist,unknown
EBEL_DRUGBANK_RELATION,17900,43517,antagonist,unknown
EBEL_DRUGBANK_RELATION,22610,29311,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25749,44560,agonist,yes
EBEL_DRUGBANK_RELATION,26021,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22611,30585,activator,unknown
EBEL_DRUGBANK_RELATION,26162,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,38260,antagonist,unknown
EBEL_DRUGBANK_RELATION,17962,40184,inhibitor,yes
EBEL_DRUGBANK_RELATION,22665,38280,inhibitor,yes
EBEL_DRUGBANK_RELATION,22869,21131,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26118,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22823,29268,agonist,yes
EBEL_DRUGBANK_RELATION,17788,43138,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22561,44554,inhibitor,yes
EBEL_DRUGBANK_RELATION,25853,38338,antagonist,yes
EBEL_DRUGBANK_RELATION,26166,25385,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17685,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,17789,7834,inhibitor,yes
EBEL_DRUGBANK_RELATION,17905,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22776,33319,positive modulator,yes
EBEL_DRUGBANK_RELATION,25806,39967,agonist;partial agonist,unknown
EBEL_DRUGBANK_RELATION,12514,11152,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17519,38338,antagonist,unknown
EBEL_DRUGBANK_RELATION,17790,38701,agonist,yes
EBEL_DRUGBANK_RELATION,25809,43943,antagonist,unknown
EBEL_DRUGBANK_RELATION,17520,43401,inhibitor,unknown
