:TYPE,:START_ID,:END_ID,publication_year:float,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_INCREASES,30116,11201,2013.0,22798221,False,False,False,"Taken all together, we think that activation of GSK-3b and p38 should be responsible for MG-induced tau hyperphosphorylation.",#60:23,,"{""full_journal_name"": ""Neuromolecular medicine"", ""pub_date"": ""2013-05-07"", ""ref"": ""22798221"", ""pub_year"": 2013, ""last_author"": ""Zhou XW"", ""type"": ""PubMed"", ""author_list"": [""Li XH"", ""Xie JZ"", ""Jiang X"", ""Lv BL"", ""Cheng XS"", ""Du LL"", ""Zhang JY"", ""Wang JZ"", ""Zhou XW""], ""title"": ""Methylglyoxal induces tau hyperphosphorylation via promoting AGEs formation."", ""doi"": ""10.1007/s12017-012-8191-0""}","{""Cell_Line"": [""N2a""], ""Confidence"": [""Medium""], ""Method"": [""Dot Blot"", ""ELISA"", ""Immunofluorescence"", ""Western Blot""], ""mesh"": [""Alzheimer Disease"", ""Animals"", ""Cell Line, Tumor"", ""Enzyme Activation"", ""Glycation End Products, Advanced"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinase 3 beta"", ""Guanidines"", ""Mice"", ""Neuroblastoma"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Processing, Post-Translational"", ""Pyruvaldehyde"", ""Receptor for Advanced Glycation End Products"", ""Receptors, Immunologic"", ""Up-Regulation"", ""p38 Mitogen-Activated Protein Kinases"", ""tau Proteins""], ""substances"": [""Glycation End Products, Advanced"", ""Guanidines"", ""Mapt protein, mouse"", ""Receptor for Advanced Glycation End Products"", ""Receptors, Immunologic"", ""tau Proteins"", ""Pyruvaldehyde"", ""Protein Kinases"", ""Glycogen Synthase Kinase 3 beta"", ""Gsk3b protein, mouse"", ""p38 Mitogen-Activated Protein Kinases"", ""Glycogen Synthase Kinase 3"", ""pimagedine""]}",False
DIRECTLY_INCREASES,13268,39058,2016.0,25974414,False,False,False,"Hyperphosphorylation with Prostate-derived sterile 20-like kinase 1 alpha/beta (PSK1/TAOK2), Prostate-derived sterile 20-like kinase 2 (PSK2/TAOK1), CK1.",#60:23,PMC4431475,"{""full_journal_name"": ""Scientific reports"", ""pub_date"": ""2016-03-24"", ""ref"": ""25974414"", ""pub_year"": 2016, ""last_author"": ""Hamdane M"", ""type"": ""PubMed"", ""author_list"": [""Derisbourg M"", ""Leghay C"", ""Chiappetta G"", ""Fernandez-Gomez FJ"", ""Laurent C"", ""Demeyer D"", ""Carrier S"", ""Bu\u00e9e-Scherrer V"", ""Blum D"", ""Vinh J"", ""Sergeant N"", ""Verdier Y"", ""Bu\u00e9e L"", ""Hamdane M""], ""title"": ""Role of the Tau N-terminal region in microtubule stabilization revealed by new endogenous truncated forms."", ""doi"": ""10.1038/srep09659""}","{""Confidence"": [""Medium""], ""Tau_Antibody"": [""Tau-12"", ""Tau-13""], ""mesh"": [""Acetylation"", ""Alzheimer Disease"", ""Brain"", ""Cell Line"", ""Humans"", ""Microtubules"", ""Nerve Degeneration"", ""Phosphorylation"", ""Protein Binding"", ""Protein Processing, Post-Translational"", ""Proteomics"", ""Tubulin"", ""tau Proteins""], ""substances"": [""MAPT protein, human"", ""Tubulin"", ""tau Proteins""]}",False
DIRECTLY_INCREASES,28475,39905,2013.0,23758787,False,False,False,"The NEMO-like adaptor proteins TANK, NAP1, and SINTBAD are constitutively bound to both TBK1 and IKKϵ [135]. Autoubiquitinated TRAF3 activates TBK1 and IKKϵ to induce the phosphorylation, dimerization and nuclear translocation of IRF3, which triggers the production of type I IFNs [16,128,129].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in RLR signaling""]}",False
DIRECTLY_INCREASES,41062,12931,2013.0,22615186,False,False,False,"The common γ chain of Fc receptors interacts with Fc receptors, whereas DAP12 can associate with cell membrane receptors such as the triggering receptor expressed on myeloid cells‐2 (TREM2) or the complement receptor‐3 (CR3; CD11b/CD18) (Fig. 1).",#57:0,,"{""full_journal_name"": ""Glia"", ""pub_date"": ""2013-09-04"", ""ref"": ""22615186"", ""pub_year"": 2013, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Linnartz B"", ""Neumann H""], ""title"": ""Microglial activatory (immunoreceptor tyrosine-based activation motif)- and inhibitory (immunoreceptor tyrosine-based inhibition motif)-signaling receptors for recognition of the neuronal glycocalyx."", ""doi"": ""10.1002/glia.22359""}","{""PublicationType"": [""Review""], ""Section"": [""ITAM SIGNALING FOR PHAGOCYTOSIS""], ""mesh"": [""Animals"", ""Glycocalyx"", ""Humans"", ""Immunoreceptor Tyrosine-Based Activation Motif"", ""Immunoreceptor Tyrosine-Based Inhibition Motif"", ""Microglia"", ""Neurons"", ""Signal Transduction""]}",False
DIRECTLY_INCREASES,33625,12605,2010.0,20203208,False,False,False,Sialic acid-binding Ig superfamily lectins (Siglecs) are members of the Ig superfamily that recognize sialic acid residues of glycoproteins.,#57:0,PMC6634112,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2010-05-05"", ""ref"": ""20203208"", ""pub_year"": 2010, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Wang Y"", ""Neumann H""], ""title"": ""Alleviation of neurotoxicity by microglial human Siglec-11."", ""doi"": ""10.1523/JNEUROSCI.3940-09.2010""}","{""PublicationType"": [""Research""], ""Section"": [""Abstract""], ""mesh"": [""Adolescent"", ""Adult"", ""Alternative Splicing"", ""Animals"", ""Apoptosis"", ""Cell Communication"", ""Cells, Cultured"", ""Child"", ""Coculture Techniques"", ""Cytoprotection"", ""Encephalitis"", ""Female"", ""Genetic Vectors"", ""Gliosis"", ""Humans"", ""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Male"", ""Membrane Proteins"", ""Mice"", ""Mice, Inbred C57BL"", ""Microglia"", ""Nerve Degeneration"", ""Neural Cell Adhesion Molecule L1"", ""Neurons"", ""Phagocytosis"", ""Protein Isoforms"", ""RNA, Messenger"", ""Sialic Acids"", ""Transfection"", ""Young Adult""], ""substances"": [""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Membrane Proteins"", ""Neural Cell Adhesion Molecule L1"", ""Protein Isoforms"", ""RNA, Messenger"", ""SIGLEC11 protein, human"", ""Sialic Acids"", ""polysialic acid"", ""polysialyl neural cell adhesion molecule""]}",False
DIRECTLY_INCREASES,32273,6162,2010.0,20203208,False,False,False,Polysialylated neuronal cell adhesion molecule (PSA-NCAM) is a putative ligand of Siglec-11.,#57:0,PMC6634112,"{""full_journal_name"": ""The Journal of neuroscience : the official journal of the Society for Neuroscience"", ""pub_date"": ""2010-05-05"", ""ref"": ""20203208"", ""pub_year"": 2010, ""last_author"": ""Neumann H"", ""type"": ""PubMed"", ""author_list"": [""Wang Y"", ""Neumann H""], ""title"": ""Alleviation of neurotoxicity by microglial human Siglec-11."", ""doi"": ""10.1523/JNEUROSCI.3940-09.2010""}","{""PublicationType"": [""Research""], ""Section"": [""Abstract""], ""mesh"": [""Adolescent"", ""Adult"", ""Alternative Splicing"", ""Animals"", ""Apoptosis"", ""Cell Communication"", ""Cells, Cultured"", ""Child"", ""Coculture Techniques"", ""Cytoprotection"", ""Encephalitis"", ""Female"", ""Genetic Vectors"", ""Gliosis"", ""Humans"", ""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Male"", ""Membrane Proteins"", ""Mice"", ""Mice, Inbred C57BL"", ""Microglia"", ""Nerve Degeneration"", ""Neural Cell Adhesion Molecule L1"", ""Neurons"", ""Phagocytosis"", ""Protein Isoforms"", ""RNA, Messenger"", ""Sialic Acids"", ""Transfection"", ""Young Adult""], ""substances"": [""Inflammation Mediators"", ""Lectins"", ""Lipopolysaccharides"", ""Membrane Proteins"", ""Neural Cell Adhesion Molecule L1"", ""Protein Isoforms"", ""RNA, Messenger"", ""SIGLEC11 protein, human"", ""Sialic Acids"", ""polysialic acid"", ""polysialyl neural cell adhesion molecule""]}",False
DIRECTLY_INCREASES,4678,36891,2015.0,26207229,False,False,False,"Up-regulated IL-18 expression can lead to a harmful vicious cycle of inflammation: IL-18 drives the local production of IL-1β and IFN-γ, the latter cleaves inactive precursor protein of IL-1β and IL-18 to their mature and biologically active form via caspase-1, and it also increases IL-18 gene expression which may play an important role in the pathogenesis of AD (83).",#57:0,PMC4486922,"{""full_journal_name"": ""Annals of translational medicine"", ""pub_date"": ""2015-07-24"", ""ref"": ""26207229"", ""pub_year"": 2015, ""last_author"": ""Tan L"", ""type"": ""PubMed"", ""author_list"": [""Wang WY"", ""Tan MS"", ""Yu JT"", ""Tan L""], ""title"": ""Role of pro-inflammatory cytokines released from microglia in Alzheimer's disease."", ""doi"": ""10.3978/j.issn.2305-5839.2015.03.49""}","{""PublicationType"": [""Review""], ""Section"": [""Pro-inflammatory cytokine signaling in AD""]}",False
DIRECTLY_INCREASES,30570,6313,2013.0,23758787,False,False,False,"Upon detection of RNA PAMPs, RIG-I/MDA-5 undergoes conformational change that leads to dimerization and association with the mitochondrial antiviral signaling adaptor (MAVS, also called IPS-1, VISA, or Cardif) through homotypic CARD-CARD interactions [116,121,122].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in RLR signaling""]}",False
DIRECTLY_INCREASES,7753,6262,2013.0,23758787,False,False,False,"Following its recruitment to MAVS and in conjunction with Ubc5, TRAF3 undergoes K63-linked auto-ubiquitination, which enhances its ability to bind to NEMO and TANK-NAP1-SINTBAD, thus allowing the recruitment and activation of TBK1 and IKKϵ [116,128,134-137].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in RLR signaling""]}",False
DIRECTLY_INCREASES,40328,24173,2005.0,15658002,False,False,False,"Recent studies have shown increased expression of select active kinases, including stress-activated kinase, c-Jun N-terminal kinase (SAPK/JNK) and kinase p38 in brain homogenates in all the tauopathies. Strong active SAPK/JNK and p38 immunoreactivity has been observed restricted to neurons and glial cells containing hyperphosphorylated tau, as well as in dystrophic neurites of senile plaques in AD",#59:5,,"{""full_journal_name"": ""Neurotoxicity research"", ""pub_date"": ""2005-03-01"", ""ref"": ""15658002"", ""pub_year"": 2005, ""last_author"": ""Ferrer I"", ""type"": ""PubMed"", ""author_list"": [""Ferrer I""], ""title"": ""Stress kinases involved in tau phosphorylation in Alzheimer's disease, tauopathies and APP transgenic mice.""}","{""Subgraph"": [""MAPK-ERK subgraph"", ""Tau protein subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Humans"", ""Immunization"", ""Mice"", ""Mice, Transgenic"", ""Mitogen-Activated Protein Kinases"", ""Neurodegenerative Diseases"", ""Phosphorylation"", ""Plaque, Amyloid"", ""Stress, Physiological"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""tau Proteins"", ""Mitogen-Activated Protein Kinases""]}",False
DIRECTLY_INCREASES,40328,28551,2005.0,15658002,False,False,False,"Recent studies have shown increased expression of select active kinases, including stress-activated kinase, c-Jun N-terminal kinase (SAPK/JNK) and kinase p38 in brain homogenates in all the tauopathies. Strong active SAPK/JNK and p38 immunoreactivity has been observed restricted to neurons and glial cells containing hyperphosphorylated tau, as well as in dystrophic neurites of senile plaques in AD",#59:5,,"{""full_journal_name"": ""Neurotoxicity research"", ""pub_date"": ""2005-03-01"", ""ref"": ""15658002"", ""pub_year"": 2005, ""last_author"": ""Ferrer I"", ""type"": ""PubMed"", ""author_list"": [""Ferrer I""], ""title"": ""Stress kinases involved in tau phosphorylation in Alzheimer's disease, tauopathies and APP transgenic mice.""}","{""MeSHDisease"": [""Alzheimer Disease""], ""Subgraph"": [""JAK-STAT signaling subgraph"", ""Tau protein subgraph""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Humans"", ""Immunization"", ""Mice"", ""Mice, Transgenic"", ""Mitogen-Activated Protein Kinases"", ""Neurodegenerative Diseases"", ""Phosphorylation"", ""Plaque, Amyloid"", ""Stress, Physiological"", ""tau Proteins""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""tau Proteins"", ""Mitogen-Activated Protein Kinases""]}",False
DIRECTLY_INCREASES,14806,9663,2019.0,29158945,False,False,False,"Upon stimulation, the inflammasome receptors oligomerize and recruit pro-caspase 1 via ASC, thereby stimulating pro-caspase 1 processing and conversion to active caspase 1.",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""NF-\u03baB in inflammasome regulation""]}",False
DIRECTLY_INCREASES,6704,14470,2017.0,27794524,False,False,False,"If axonal Na+ rises above its nominal concentration, the Na+ /Ca2+ exchanger, normally exchanging axoplasmic Ca2+ for extracellular Na+ , will operate in a reverse Ca2+ importing mode.",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_INCREASES,37675,626,2011.0,21882945,False,False,False,"Hsp27 has emerged as a potential target for tau regulation based on early findings that it preferentially binds to phosphorylated and hyperphosphorylated tau and promotes their clearance [125,126]",#69:73,PMC3190966,"{""full_journal_name"": ""Future medicinal chemistry"", ""pub_date"": ""2011-12-23"", ""ref"": ""21882945"", ""pub_year"": 2011, ""last_author"": ""Gestwicki JE"", ""type"": ""PubMed"", ""author_list"": [""Miyata Y"", ""Koren J"", ""Kiray J"", ""Dickey CA"", ""Gestwicki JE""], ""title"": ""Molecular chaperones and regulation of tau quality control: strategies for drug discovery in tauopathies."", ""doi"": ""10.4155/fmc.11.88""}","{""Confidence"": [""High""], ""mesh"": [""Drug Evaluation, Preclinical"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""Protein Interaction Mapping"", ""Tauopathies"", ""tau Proteins""], ""substances"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""tau Proteins""]}",False
DIRECTLY_INCREASES,6702,15183,2017.0,26979166,False,False,False,"For instance, activation of a7 nAChRs leads to stimulation of adenylate cyclase-1 and thus to increases in cAMP levels[61]. This in turn stimulates protein kinase A (PKA), which may result in further signaling events such as CREB activation [61] and GSK3 inhibition [62]",#58:34,PMC4894934,"{""full_journal_name"": ""Cellular and molecular life sciences : CMLS"", ""pub_date"": ""2017-02-15"", ""ref"": ""26979166"", ""pub_year"": 2017, ""last_author"": ""Feuerbach D"", ""type"": ""PubMed"", ""author_list"": [""Kalkman HO"", ""Feuerbach D""], ""title"": ""Modulatory effects of \u03b17 nAChRs on the immune system and its relevance for CNS disorders."", ""doi"": ""10.1007/s00018-016-2175-4""}","{""Confidence"": [""High""], ""mesh"": [""Animals"", ""Central Nervous System Diseases"", ""Drug Discovery"", ""Humans"", ""Immune System"", ""Signal Transduction"", ""alpha7 Nicotinic Acetylcholine Receptor""], ""substances"": [""alpha7 Nicotinic Acetylcholine Receptor""]}",False
DIRECTLY_INCREASES,39197,40328,1994.0,8282104,False,False,False,"The Mr shifts up with time in several stages, very similar to our earlier observations with the brain kinase activity, MAP kinase and GSK3 (Fig. 2,)",#57:72,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""1994-02-14"", ""ref"": ""8282104"", ""pub_year"": 1994, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Baumann K"", ""Mandelkow EM"", ""Biernat J"", ""Piwnica-Worms H"", ""Mandelkow E""], ""title"": ""Abnormal Alzheimer-like phosphorylation of tau-protein by cyclin-dependent kinases cdk2 and cdk5.""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Animals"", ""Brain"", ""CDC2-CDC28 Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Central Nervous System"", ""Chromatography, Gel"", ""Chromatography, Ion Exchange"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Electrophoresis, Polyacrylamide Gel"", ""Humans"", ""Microtubules"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Serine-Threonine Kinases"", ""Recombinant Proteins"", ""Swine"", ""tau Proteins""], ""substances"": [""Recombinant Proteins"", ""tau Proteins"", ""Protein Kinases"", ""Cyclin-Dependent Kinase 5"", ""Protein Serine-Threonine Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""CDC2-CDC28 Kinases"", ""CDK2 protein, human"", ""CDK5 protein, human"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinases""]}",False
DIRECTLY_INCREASES,14369,4998,2019.0,29158945,False,False,False,"Upon activation, CD4+ T cells differentiate into different subsets of effector T cells, including Th1, Th2, Th17 and T follicular (Tfh) cells, which secrete distinct cytokines and mediate different aspects of immune responses.37",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""NF-\u03baB function in T cells""]}",False
DIRECTLY_INCREASES,21509,13795,2015.0,26207229,False,False,False,"Production of IL-6 depends on the activation of Toll-like receptor 2 (TLR2)-MyD88 signaling pathways in microglia and the JNK-AP1 pathway in human brain endothelial cells (47,107).",#57:0,PMC4486922,"{""full_journal_name"": ""Annals of translational medicine"", ""pub_date"": ""2015-07-24"", ""ref"": ""26207229"", ""pub_year"": 2015, ""last_author"": ""Tan L"", ""type"": ""PubMed"", ""author_list"": [""Wang WY"", ""Tan MS"", ""Yu JT"", ""Tan L""], ""title"": ""Role of pro-inflammatory cytokines released from microglia in Alzheimer's disease."", ""doi"": ""10.3978/j.issn.2305-5839.2015.03.49""}","{""MeSHAnatomy"": [""Endothelial Cells""], ""PublicationType"": [""Review""], ""Section"": [""Pro-inflammatory cytokine signaling in AD""]}",False
DIRECTLY_INCREASES,509,28985,2015.0,26207229,False,False,False,"IL-18 (interferon-γ-inducing factor, IL-1γ), a pro-inflammatory cytokines belonging to the IL-1 cytokine family, is synthesized as an inactive 24-kDa precursor protein (pro-IL-18) and cleaved by the intracellular cystein protease caspase-1 and proteinase-3 to generate a 18 kDa mature and biologically active form.",#57:0,PMC4486922,"{""full_journal_name"": ""Annals of translational medicine"", ""pub_date"": ""2015-07-24"", ""ref"": ""26207229"", ""pub_year"": 2015, ""last_author"": ""Tan L"", ""type"": ""PubMed"", ""author_list"": [""Wang WY"", ""Tan MS"", ""Yu JT"", ""Tan L""], ""title"": ""Role of pro-inflammatory cytokines released from microglia in Alzheimer's disease."", ""doi"": ""10.3978/j.issn.2305-5839.2015.03.49""}","{""PublicationType"": [""Review""], ""Section"": [""Pro-inflammatory cytokine signaling in AD""]}",False
DIRECTLY_INCREASES,10890,38468,2004.0,14642273,False,False,False,"Tau peptides containing phosphorylated S202, T205, and T396 were found only in Tg mice, supporting our results using AT8 and PHF1 antibodies",#60:23,,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2004-01-05"", ""ref"": ""14642273"", ""pub_year"": 2004, ""last_author"": ""Tsai LH"", ""type"": ""PubMed"", ""author_list"": [""Cruz JC"", ""Tseng HC"", ""Goldman JA"", ""Shih H"", ""Tsai LH""], ""title"": ""Aberrant Cdk5 activation by p25 triggers pathological events leading to neurodegeneration and neurofibrillary tangles.""}","{""Confidence"": [""Medium""], ""Research_Model"": [""p25 transgenic mice""], ""Species"": [""10090""], ""mesh"": [""Animals"", ""Brain"", ""Caspase 3"", ""Caspases"", ""Cell Count"", ""Cell Fractionation"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Detergents"", ""Green Fluorescent Proteins"", ""Humans"", ""Immunoblotting"", ""Immunohistochemistry"", ""Leucine"", ""Luminescent Proteins"", ""Mass Spectrometry"", ""Mice"", ""Mice, Inbred C57BL"", ""Mice, Transgenic"", ""Microscopy, Immunoelectron"", ""Microtubules"", ""Models, Neurological"", ""Nerve Degeneration"", ""Nerve Tissue Proteins"", ""Neurofibrillary Tangles"", ""Neurons"", ""Phosphorylation"", ""Proline"", ""Sarcosine"", ""Time Factors"", ""tau Proteins""], ""substances"": [""Detergents"", ""Luminescent Proteins"", ""Nerve Tissue Proteins"", ""neuronal Cdk5 activator (p25-p35)"", ""tau Proteins"", ""Green Fluorescent Proteins"", ""sarkosyl"", ""Proline"", ""Cyclin-Dependent Kinase 5"", ""CDK5 protein, human"", ""Cdk5 protein, mouse"", ""Cyclin-Dependent Kinases"", ""CASP3 protein, human"", ""Casp3 protein, mouse"", ""Caspase 3"", ""Caspases"", ""Leucine"", ""Sarcosine""]}",False
DIRECTLY_INCREASES,36252,10783,2007.0,17493042,False,False,False,"Tau binds to microtubule through the C-terminal repeat domain and 4R bind more tightly than 3R, while phosphorylation, especially of the repeat domain tends to decrease binding.",#60:71,PMC8095506,"{""full_journal_name"": ""Brain pathology (Zurich, Switzerland)"", ""pub_date"": ""2007-06-26"", ""ref"": ""17493042"", ""pub_year"": 2007, ""last_author"": ""Mandelkow EM"", ""type"": ""PubMed"", ""author_list"": [""Mandelkow E"", ""von Bergen M"", ""Biernat J"", ""Mandelkow EM""], ""title"": ""Structural principles of tau and the paired helical filaments of Alzheimer's disease.""}","{""Anatomy"": [""brain""], ""Confidence"": [""High""], ""Species"": [""9606""], ""mesh"": [""Alzheimer Disease"", ""Humans"", ""Microtubules"", ""Protein Folding"", ""tau Proteins""], ""substances"": [""tau Proteins""]}",False
DIRECTLY_INCREASES,1833,30075,2014.0,24183963,False,False,False,"Recently, Li et al. (2012b) have demonstrated in their study that AGEs can induce tau hyperphosphorylation through receptor for advanced glycation end product (RAGE)-mediated glycogen synthase kinase 3 (GSK-3) activation and targeting RAGE/GSK-3 pathway can improve AD- like changes.",#60:23,,"{""full_journal_name"": ""Neuroscience"", ""pub_date"": ""2014-08-27"", ""ref"": ""24183963"", ""pub_year"": 2014, ""last_author"": ""Gao XD"", ""type"": ""PubMed"", ""author_list"": [""Chen S"", ""An FM"", ""Yin L"", ""Liu AR"", ""Yin DK"", ""Yao WB"", ""Gao XD""], ""title"": ""Glucagon-like peptide-1 protects hippocampal neurons against advanced glycation end product-induced tau hyperphosphorylation."", ""doi"": ""10.1016/j.neuroscience.2013.10.038""}","{""Confidence"": [""Medium""], ""mesh"": [""Androstadienes"", ""Animals"", ""Cell Survival"", ""Cells, Cultured"", ""Dose-Response Relationship, Drug"", ""Embryo, Mammalian"", ""Enzyme Inhibitors"", ""Glucagon-Like Peptide 1"", ""Glucose"", ""Glycation End Products, Advanced"", ""Glycogen Synthase Kinase 3"", ""Glycogen Synthase Kinase 3 beta"", ""Hippocampus"", ""Neurons"", ""Neuroprotective Agents"", ""Phosphorylation"", ""Rats"", ""Rats, Wistar"", ""Serine"", ""Serum Albumin, Bovine"", ""Wortmannin"", ""tau Proteins""], ""substances"": [""Androstadienes"", ""Enzyme Inhibitors"", ""Glycation End Products, Advanced"", ""Neuroprotective Agents"", ""tau Proteins"", ""Serum Albumin, Bovine"", ""Serine"", ""Glucagon-Like Peptide 1"", ""Glycogen Synthase Kinase 3 beta"", ""Gsk3b protein, rat"", ""Glycogen Synthase Kinase 3"", ""Glucose"", ""Wortmannin""]}",False
DIRECTLY_INCREASES,1927,6155,2011.0,21882945,False,False,False,"Since this discovery, a number of high-affinity analogs, such as 17-AAG, and alternative synthetic scaffolds, including radicicol and PU-H71, have been reported (Figure 1) [85,88]. These compounds bind in either the N-terminal ATP-binding site (e.g., 17-AAG, radicicol and PU-H71) [89] or C-terminal dimerization domain (e.g., novobiocin and A4) [90,91], and they show great promise as both anticancer compounds and research tools for understanding Hsp90 biology",#69:73,PMC3190966,"{""full_journal_name"": ""Future medicinal chemistry"", ""pub_date"": ""2011-12-23"", ""ref"": ""21882945"", ""pub_year"": 2011, ""last_author"": ""Gestwicki JE"", ""type"": ""PubMed"", ""author_list"": [""Miyata Y"", ""Koren J"", ""Kiray J"", ""Dickey CA"", ""Gestwicki JE""], ""title"": ""Molecular chaperones and regulation of tau quality control: strategies for drug discovery in tauopathies."", ""doi"": ""10.4155/fmc.11.88""}","{""Confidence"": [""Medium""], ""mesh"": [""Drug Evaluation, Preclinical"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""Protein Interaction Mapping"", ""Tauopathies"", ""tau Proteins""], ""substances"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Molecular Chaperones"", ""Neuroprotective Agents"", ""tau Proteins""]}",False
