:ID,:LABEL,namespace:string,pure:boolean,involved_other:string,chebi:float,bel:string,name:string
11838,Abundance,MESH,False,Mitochondria,,"a(MESH:""Mitochondria"")",Mitochondria
11839,Abundance,CHEBI,False,diglyceride,18035.0,"a(CHEBI:""diglyceride"")",diglyceride
11840,Abundance,MESH,False,Nissl Bodies,,"a(MESH:""Nissl Bodies"")",Nissl Bodies
11841,Abundance,CHEBI,False,androgen,50113.0,"a(CHEBI:""androgen"")",androgen
11842,Abundance,CHEBI,False,poly(lactic acid) polymer,60159.0,"a(CHEBI:""poly(lactic acid) polymer"")",poly(lactic acid) polymer
11843,Abundance,MESHC,False,Mitoxantrone,,"a(MESHC:""Mitoxantrone"")",Mitoxantrone
11844,Abundance,CHEBI,False,SB-239063,90681.0,"a(CHEBI:""SB-239063"")",SB-239063
11845,Abundance,CHEBI,False,6872,,"a(CHEBI:""6872"")",6872
11846,Abundance,CHEBI,False,hydroxytyrosol,68889.0,"a(CHEBI:""hydroxytyrosol"")",hydroxytyrosol
11847,Abundance,CHEBI,False,angiotensin II,48432.0,"a(CHEBI:""angiotensin II"")",angiotensin II
11848,Abundance,CHEBI,False,4806,,"a(CHEBI:""4806"")",4806
11849,Abundance,KEGG,False,gl:G13101,,"a(KEGG:""gl:G13101"")",gl:G13101
11850,Abundance,MESHA,False,T-Lymphocytes,,"a(MESHA:""T-Lymphocytes"")",T-Lymphocytes
11851,Abundance,GOCC,False,AMP-activated protein kinase complex,,"a(GOCC:""AMP-activated protein kinase complex"")",AMP-activated protein kinase complex
11852,Abundance,CHEBI,False,76034,,"a(CHEBI:""76034"")",76034
11853,Abundance,MESH,False,Oligodendroglia,,"a(MESH:""Oligodendroglia"")",Oligodendroglia
11854,Abundance,CHEBI,False,12(S)-HPETE,15626.0,"a(CHEBI:""12(S)-HPETE"")",12(S)-HPETE
11855,Abundance,CHEBI,False,porphyrin,8337.0,"a(CHEBI:""porphyrin"")",porphyrin
11856,Abundance,MESH,False,Endopeptidases,,"a(MESH:""Endopeptidases"")",Endopeptidases
11857,Abundance,CONSO,False,paired helical filaments,,"a(CONSO:""paired helical filaments"")",paired helical filaments
11858,Abundance,MESHA,False,Osteoclasts,,"a(MESHA:""Osteoclasts"")",Osteoclasts
11859,Abundance,PUBCHEM,False,124886,,"a(PUBCHEM:""124886"")",124886
11860,Abundance,CHEBI,False,juglone,15794.0,"a(CHEBI:""juglone"")",juglone
11861,Abundance,PUBCHEM,False,163311914,,"a(PUBCHEM:""163311914"")",163311914
11862,Abundance,CHEBI,False,gold nanoparticle,50825.0,"a(CHEBI:""gold nanoparticle"")",gold nanoparticle
11863,Abundance,CHEBI,False,calpain inhibitor,82824.0,"a(CHEBI:""calpain inhibitor"")",calpain inhibitor
11864,Abundance,MESH,False,Apoptosomes,,"a(MESH:""Apoptosomes"")",Apoptosomes
11865,Abundance,MESHA,False,Brain,,"a(MESHA:""Brain"")",Brain
11866,Abundance,CHEBI,False,cantharidin,64213.0,"a(CHEBI:""cantharidin"")",cantharidin
11867,Abundance,CHEBI,False,D-ribose,16988.0,"a(CHEBI:""D-ribose"")",D-ribose
11868,Abundance,CHEBI,False,Flunarizine hydrochloride,31621.0,"a(CHEBI:""Flunarizine hydrochloride"")",Flunarizine hydrochloride
11869,Abundance,CONSO,False,"amyloid-beta antibody, NU1",,"a(CONSO:""amyloid-beta antibody, NU1"")","amyloid-beta antibody, NU1"
11870,Abundance,MESH,False,Proteasome Inhibitors,,"a(MESH:""Proteasome Inhibitors"")",Proteasome Inhibitors
11871,Abundance,CHEBI,False,poly(lysine) polymer,61488.0,"a(CHEBI:""poly(lysine) polymer"")",poly(lysine) polymer
11872,Abundance,CHEBI,False,glimepiride,5383.0,"a(CHEBI:""glimepiride"")",glimepiride
11873,Abundance,GO,False,presynapse,,"a(GO:""presynapse"")",presynapse
11874,Abundance,CONSO,False,alpha-synuclein aggregates,,"a(CONSO:""alpha-synuclein aggregates"")",alpha-synuclein aggregates
11875,Abundance,CONSO,False,isopentanyladenine,,"a(CONSO:""isopentanyladenine"")",isopentanyladenine
11876,Abundance,CHEBI,False,cyclosporin A,4031.0,"a(CHEBI:""cyclosporin A"")",cyclosporin A
11877,Abundance,CONSO,False,cmp16,,"a(CONSO:""cmp16"")",cmp16
11878,Abundance,CONSO,False,advanced glycation end product,,"a(CONSO:""advanced glycation end product"")",advanced glycation end product
11879,Abundance,CHEBI,False,galactosylceramide sulfate,18318.0,"a(CHEBI:""galactosylceramide sulfate"")",galactosylceramide sulfate
11880,Abundance,CHEBI,False,sodium chlorate,65242.0,"a(CHEBI:""sodium chlorate"")",sodium chlorate
11881,Abundance,CHEBI,False,salubrinal,131923.0,"a(CHEBI:""salubrinal"")",salubrinal
11882,Abundance,MESH,False,Ubiquitin,,"a(MESH:""Ubiquitin"")",Ubiquitin
11883,Abundance,CONSO,False,diaminothiazole,,"a(CONSO:""diaminothiazole"")",diaminothiazole
11884,Abundance,CHEBI,False,EC 3.4.23.46 (memapsin 2) inhibitor,74925.0,"a(CHEBI:""EC 3.4.23.46 (memapsin 2) inhibitor"")",EC 3.4.23.46 (memapsin 2) inhibitor
11885,Abundance,MESH,False,Guanine Nucleotide Exchange Factors,,"a(MESH:""Guanine Nucleotide Exchange Factors"")",Guanine Nucleotide Exchange Factors
11886,Abundance,MESH,,Microtubules,,"a(MESH:""Microtubules"",loc(MESH:""Axons""))",Microtubules
11887,Abundance,CHEBI,False,N-phosphocreatine,17287.0,"a(CHEBI:""N-phosphocreatine"")",N-phosphocreatine
11888,Abundance,PUBCHEM,False,136299192,,"a(PUBCHEM:""136299192"")",136299192
11889,Abundance,PMICHEM,False,SecPS2NT,,"a(PMICHEM:""SecPS2NT"")",SecPS2NT
11890,Abundance,CHEBI,False,novobiocin,28368.0,"a(CHEBI:""novobiocin"")",novobiocin
11891,Abundance,PUBCHEM,False,16773791,,"a(PUBCHEM:""16773791"")",16773791
11892,Abundance,CHEBI,False,prostaglandin E2,15551.0,"a(CHEBI:""prostaglandin E2"")",prostaglandin E2
11893,Abundance,MESH,False,Brain Stem,,"a(MESH:""Brain Stem"")",Brain Stem
11894,Abundance,CHEBI,False,lead diacetate,31767.0,"a(CHEBI:""lead diacetate"")",lead diacetate
11895,Abundance,CHEBI,False,liquiritin,80845.0,"a(CHEBI:""liquiritin"")",liquiritin
11896,Abundance,CHEBI,False,ketamine,6121.0,"a(CHEBI:""ketamine"")",ketamine
11897,Abundance,CONSO,False,AβOs,,"a(CONSO:""AβOs"")",AβOs
11898,Abundance,PUBCHEM,False,71656932,,"a(PUBCHEM:""71656932"")",71656932
11899,Abundance,CHEBI,False,carbon atom,27594.0,"a(CHEBI:""carbon atom"")",carbon atom
11900,Abundance,CHEBI,False,genistein,28088.0,"a(CHEBI:""genistein"")",genistein
11901,Abundance,PUBCHEM,False,42640,,"a(PUBCHEM:""42640"")",42640
11902,Abundance,CHEBI,False,L-homocysteic acid,132223.0,"a(CHEBI:""L-homocysteic acid"")",L-homocysteic acid
11903,Abundance,CHEBI,False,N-acylsphingosine,52639.0,"a(CHEBI:""N-acylsphingosine"")",N-acylsphingosine
11904,Abundance,CHEBI,False,bexarotene,50859.0,"a(CHEBI:""bexarotene"")",bexarotene
11905,Abundance,PUBCHEM,False,6323491,,"a(PUBCHEM:""6323491"")",6323491
11906,Abundance,CHEBI,False,quinolinic acid,16675.0,"a(CHEBI:""quinolinic acid"")",quinolinic acid
11907,Abundance,PUBCHEM,False,11570805,,"a(PUBCHEM:""11570805"")",11570805
11908,Abundance,MESHA,,Macrophages,,"a(MESHA:""Macrophages"",loc(MESHA:""Blood""))",Macrophages
11909,Abundance,PUBCHEM,False,377503130,,"a(PUBCHEM:""377503130"")",377503130
11910,Abundance,CHEBI,False,L-arginine,16467.0,"a(CHEBI:""L-arginine"")",L-arginine
11911,Abundance,PUBCHEM,False,11655119,,"a(PUBCHEM:""11655119"")",11655119
11912,Abundance,CHEBI,False,doxorubicin,28748.0,"a(CHEBI:""doxorubicin"")",doxorubicin
11913,Abundance,MESHA,,Myeloid Cells,,"a(MESHA:""Myeloid Cells"",loc(MESHA:""Bone Marrow""))",Myeloid Cells
11914,Abundance,PUBCHEM,False,6475963,,"a(PUBCHEM:""6475963"")",6475963
11915,Abundance,DRUGBANK,,L-Carnitine,,"a(DRUGBANK:""L-Carnitine"",loc(GO:""intracellular""))",L-Carnitine
11916,Abundance,CONSO,False,OSW-1,,"a(CONSO:""OSW-1"")",OSW-1
11917,Abundance,CHEBI,False,chondroitin sulfate,37397.0,"a(CHEBI:""chondroitin sulfate"")",chondroitin sulfate
11918,Abundance,CHEBI,False,ADP,16761.0,"a(CHEBI:""ADP"")",ADP
11919,Abundance,CONSO,False,granular tau oligomers,,"a(CONSO:""granular tau oligomers"")",granular tau oligomers
11920,Abundance,CHEBI,False,clomipramine,47780.0,"a(CHEBI:""clomipramine"")",clomipramine
11921,Abundance,CHEBI,,heparan sulfates,,"a(CHEBI:""heparan sulfates"",loc(MESHA:""Cell Membrane""))",heparan sulfates
11922,Abundance,TAXONOMY,False,1163,,"a(TAXONOMY:""1163"")",1163
11923,Abundance,CHEBI,False,naproxen,7476.0,"a(CHEBI:""naproxen"")",naproxen
11924,Abundance,MESH,False,Electron Transport Complex I,,"a(MESH:""Electron Transport Complex I"")",Electron Transport Complex I
11925,Abundance,MESH,False,Neostriatum,,"a(MESH:""Neostriatum"")",Neostriatum
11926,Abundance,MESHA,False,Neurites,,"a(MESHA:""Neurites"")",Neurites
11927,Abundance,MESH,False,Ganglia,,"a(MESH:""Ganglia"")",Ganglia
11928,Abundance,CHEBI,False,trans-5-O-caffeoyl-D-quinic acid,16384.0,"a(CHEBI:""trans-5-O-caffeoyl-D-quinic acid"")",trans-5-O-caffeoyl-D-quinic acid
11929,Abundance,MESH,False,Hydroxyindoleacetic Acid,,"a(MESH:""Hydroxyindoleacetic Acid"")",Hydroxyindoleacetic Acid
11930,Abundance,CHEBI,,sialic acid,,"a(CHEBI:""sialic acid"",loc(HGNC:""PTX3""))",sialic acid
11931,Abundance,MESH,False,Cholinesterase Inhibitors,,"a(MESH:""Cholinesterase Inhibitors"")",Cholinesterase Inhibitors
11932,Abundance,CHEBI,False,isoniazide,6030.0,"a(CHEBI:""isoniazide"")",isoniazide
11933,Abundance,CHEBI,False,reserpine,28487.0,"a(CHEBI:""reserpine"")",reserpine
11934,Abundance,CHEBI,False,3-hydroxykynurenine,1547.0,"a(CHEBI:""3-hydroxykynurenine"")",3-hydroxykynurenine
11935,Abundance,CHEBI,False,monoamine,63534.0,"a(CHEBI:""monoamine"")",monoamine
11936,Abundance,UBERON,False,glymphatic system,,"a(UBERON:""glymphatic system"")",glymphatic system
11937,Abundance,DRUGBANK,False,Norepinephrine,,"a(DRUGBANK:""Norepinephrine"")",Norepinephrine
11938,Abundance,CHEBI,False,calcium(2+),29108.0,"a(CHEBI:""calcium(2+)"")",calcium(2+)
11939,Abundance,MESH,,Sodium,,"a(MESH:""Sodium"",loc(GO:""intracellular""))",Sodium
11940,Abundance,CHEBI,False,L-cysteic acid,17285.0,"a(CHEBI:""L-cysteic acid"")",L-cysteic acid
11941,Abundance,CONSO,False,Tau dimers,,"a(CONSO:""Tau dimers"")",Tau dimers
11942,Abundance,CHEBI,False,loxapine,50841.0,"a(CHEBI:""loxapine"")",loxapine
11943,Abundance,CHEBI,False,D-fructofuranose,37721.0,"a(CHEBI:""D-fructofuranose"")",D-fructofuranose
11944,Abundance,MESHA,,Neurons,,"a(MESHA:""Neurons"",loc(MESHA:""Hippocampus""))",Neurons
11945,Abundance,MESH,False,Serum,,"a(MESH:""Serum"")",Serum
11946,Abundance,MESHC,False,"1,2,3,4-tetrachlorodibenzodioxin",,"a(MESHC:""1,2,3,4-tetrachlorodibenzodioxin"")","1,2,3,4-tetrachlorodibenzodioxin"
11947,Abundance,HP,False,glymphatic system,,"a(HP:""glymphatic system"")",glymphatic system
11948,Abundance,CHEBI,False,cetirizine,3561.0,"a(CHEBI:""cetirizine"")",cetirizine
11949,Abundance,MESHC,False,Pathogen-Associated Molecular Pattern Molecules,,"a(MESHC:""Pathogen-Associated Molecular Pattern Molecules"")",Pathogen-Associated Molecular Pattern Molecules
11950,Abundance,CHEBI,False,SL-327,92211.0,"a(CHEBI:""SL-327"")",SL-327
11951,Abundance,CHEBI,False,resveratrol,27881.0,"a(CHEBI:""resveratrol"")",resveratrol
11952,Abundance,MESH,False,Aminopeptidases,,"a(MESH:""Aminopeptidases"")",Aminopeptidases
11953,Abundance,MESHC,False,lysosomal proteins,,"a(MESHC:""lysosomal proteins"")",lysosomal proteins
11954,Abundance,CHEBI,False,S-adenosyl-L-homocysteine,16680.0,"a(CHEBI:""S-adenosyl-L-homocysteine"")",S-adenosyl-L-homocysteine
11955,Abundance,MESH,False,Granulocyte Colony-Stimulating Factor,,"a(MESH:""Granulocyte Colony-Stimulating Factor"")",Granulocyte Colony-Stimulating Factor
11956,Abundance,CHEBI,,dopamine,,"a(CHEBI:""dopamine"",loc(GO:""extracellular region""))",dopamine
11957,Abundance,MESH,False,Muscarinic Antagonists,,"a(MESH:""Muscarinic Antagonists"")",Muscarinic Antagonists
11958,Abundance,NNS,False,Dietary with apple juice,,"a(NNS:""Dietary with apple juice"")",Dietary with apple juice
11959,Abundance,CONSO,False,MN423,,"a(CONSO:""MN423"")",MN423
11960,Abundance,MESH,False,VU0357017,,"a(MESH:""VU0357017"")",VU0357017
11961,Abundance,NIFT,False,Cerebral atrophy,,"a(NIFT:""Cerebral atrophy"")",Cerebral atrophy
11962,Abundance,MESH,False,Toll-Like Receptors,,"a(MESH:""Toll-Like Receptors"")",Toll-Like Receptors
11963,Abundance,NIFT,False,Mini mental state exam,,"a(NIFT:""Mini mental state exam"")",Mini mental state exam
11964,Abundance,CHEBI,,amyloid-beta,,"a(CHEBI:""amyloid-beta"",loc(MESH:""Astrocytes""))",amyloid-beta
11965,Abundance,MESHF,False,Avoidance Learning,,"a(MESHF:""Avoidance Learning"")",Avoidance Learning
11966,Abundance,CHEBI,False,anesthetics,,"a(CHEBI:""anesthetics"")",anesthetics
11967,Abundance,CHEBI,False,Ghrelin,75431.0,"a(CHEBI:""Ghrelin"")",Ghrelin
11968,Abundance,CHEBI,False,actinonin,41045.0,"a(CHEBI:""actinonin"")",actinonin
11969,Abundance,NCIT,False,Mitochondrion,,"a(NCIT:""Mitochondrion"")",Mitochondrion
11970,Abundance,NCIT,False,mTORC1,,"a(NCIT:""mTORC1"")",mTORC1
11971,Abundance,CHEBI,False,aloxistatin,101381.0,"a(CHEBI:""aloxistatin"")",aloxistatin
11972,Abundance,NCIT,False,Ubiquitin,,"a(NCIT:""Ubiquitin"")",Ubiquitin
11973,Abundance,NCIT,False,Microtubule-Associated Proteins 1A/1B Light Chain 3,,"a(NCIT:""Microtubule-Associated Proteins 1A/1B Light Chain 3"")",Microtubule-Associated Proteins 1A/1B Light Chain 3
11974,Abundance,CHEBI,False,CBD,,"a(CHEBI:""CBD"")",CBD
11975,Abundance,CHEBI,False,hexadecanoate,7896.0,"a(CHEBI:""hexadecanoate"")",hexadecanoate
11976,Abundance,MESH,False,Cotinine,,"a(MESH:""Cotinine"")",Cotinine
11977,Abundance,CHEBI,False,acitretin,50172.0,"a(CHEBI:""acitretin"")",acitretin
11978,Abundance,PUBCHEM,False,47207657,,"a(PUBCHEM:""47207657"")",47207657
11979,Abundance,MESH,False,Inflammation Mediators,,"a(MESH:""Inflammation Mediators"")",Inflammation Mediators
11980,Abundance,CHEBI,False,nornicotine,,"a(CHEBI:""nornicotine"")",nornicotine
11981,Abundance,CHEBI,False,2-(4-phenyl-1-piperidinyl)-1-cyclohexanol,103974.0,"a(CHEBI:""2-(4-phenyl-1-piperidinyl)-1-cyclohexanol"")",2-(4-phenyl-1-piperidinyl)-1-cyclohexanol
11982,Abundance,MESH,False,"Herpesvirus 1, Human",,"a(MESH:""Herpesvirus 1, Human"")","Herpesvirus 1, Human"
11983,Abundance,MESHF,False,Language,,"a(MESHF:""Language"")",Language
11984,Abundance,MESH,False,"Receptors, G-Protein-Coupled",,"a(MESH:""Receptors, G-Protein-Coupled"")","Receptors, G-Protein-Coupled"
11985,Abundance,CHEBI,False,bisdemethoxycurcumin,71045.0,"a(CHEBI:""bisdemethoxycurcumin"")",bisdemethoxycurcumin
11986,Abundance,MESH,False,"T-Lymphocytes, Cytotoxic",,"a(MESH:""T-Lymphocytes, Cytotoxic"")","T-Lymphocytes, Cytotoxic"
11987,Abundance,CHEBI,False,choline,15354.0,"a(CHEBI:""choline"")",choline
11988,Abundance,PUBCHEM,False,9867750,,"a(PUBCHEM:""9867750"")",9867750
11989,Abundance,MESHC,False,NADPH Oxidase,,"a(MESHC:""NADPH Oxidase"")",NADPH Oxidase
11990,Abundance,PUBCHEM,False,135305802,,"a(PUBCHEM:""135305802"")",135305802
11991,Abundance,FIXME,False,"3-(3,4-difluorophenyl)-N-(1-(6-(4-(pyridin-2-yl)piperazin-1-yl)pyrazin-2-yl)ethyl)propanamide",,"a(FIXME:""3-(3,4-difluorophenyl)-N-(1-(6-(4-(pyridin-2-yl)piperazin-1-yl)pyrazin-2-yl)ethyl)propanamide"")","3-(3,4-difluorophenyl)-N-(1-(6-(4-(pyridin-2-yl)piperazin-1-yl)pyrazin-2-yl)ethyl)propanamide"
11992,Abundance,CHEBI,False,acyl-CoA,17984.0,"a(CHEBI:""acyl-CoA"")",acyl-CoA
11993,Abundance,MESH,False,1-((4-cyano-4-(pyridine-2-yl)piperidin-1-yl)methyl)-4-oxo-4H-quinolizine-3-carboxylic acid,,"a(MESH:""1-((4-cyano-4-(pyridine-2-yl)piperidin-1-yl)methyl)-4-oxo-4H-quinolizine-3-carboxylic acid"")",1-((4-cyano-4-(pyridine-2-yl)piperidin-1-yl)methyl)-4-oxo-4H-quinolizine-3-carboxylic acid
11994,Abundance,MESHC,False,Cell-Penetrating Peptides,,"a(MESHC:""Cell-Penetrating Peptides"")",Cell-Penetrating Peptides
11995,Abundance,MESH,,Mitochondria,,"a(MESH:""Mitochondria"",loc(GO:""synaptic vesicle""))",Mitochondria
11996,Abundance,PUBCHEM,False,254741430,,"a(PUBCHEM:""254741430"")",254741430
11997,Abundance,CHEBI,False,"beta-D-fructofuranose 2,6-bisphosphate",28602.0,"a(CHEBI:""beta-D-fructofuranose 2,6-bisphosphate"")","beta-D-fructofuranose 2,6-bisphosphate"
11998,Abundance,FIXME,False,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",,"a(FIXME:""InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2"")","InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2"
11999,Abundance,MESH,False,GP Antagonist-2A peptide,,"a(MESH:""GP Antagonist-2A peptide"")",GP Antagonist-2A peptide
12000,Abundance,PUBCHEM,False,53787563,,"a(PUBCHEM:""53787563"")",53787563
12001,Abundance,FIXME,False,"InChI=1S/C26H32N4O/c1-3-10-24-19-25(28-29(24)23-13-8-5-9-14-23)26(31)27-22-15-17-30(2,18-16-22)20-21-11-6-4-7-12-21/h4-9,11-14,19,22H,3,10,15-18,20H2,1-2H3/p+1",,"a(FIXME:""InChI=1S/C26H32N4O/c1-3-10-24-19-25(28-29(24)23-13-8-5-9-14-23)26(31)27-22-15-17-30(2,18-16-22)20-21-11-6-4-7-12-21/h4-9,11-14,19,22H,3,10,15-18,20H2,1-2H3/p+1"")","InChI=1S/C26H32N4O/c1-3-10-24-19-25(28-29(24)23-13-8-5-9-14-23)26(31)27-22-15-17-30(2,18-16-22)20-21-11-6-4-7-12-21/h4-9,11-14,19,22H,3,10,15-18,20H2,1-2H3/p+1"
12002,Abundance,PUBCHEM,False,637026,,"a(PUBCHEM:""637026"")",637026
12003,Abundance,NNS,False,longitudinal medial temporal lobe atrophy,,"a(NNS:""longitudinal medial temporal lobe atrophy"")",longitudinal medial temporal lobe atrophy
12004,Abundance,PUBCHEM,False,135335742,,"a(PUBCHEM:""135335742"")",135335742
12005,Abundance,FIXME,False,"InChI=1S/C27H33N5O3/c1-3-24-25(29-30-32(24)18-23-7-5-4-6-19(23)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-22(11-9-21)27(34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H,34,35)",,"a(FIXME:""InChI=1S/C27H33N5O3/c1-3-24-25(29-30-32(24)18-23-7-5-4-6-19(23)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-22(11-9-21)27(34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H,34,35)"")","InChI=1S/C27H33N5O3/c1-3-24-25(29-30-32(24)18-23-7-5-4-6-19(23)2)26(33)28-16-20-12-14-31(15-13-20)17-21-8-10-22(11-9-21)27(34)35/h4-11,20H,3,12-18H2,1-2H3,(H,28,33)(H,34,35)"
12006,Abundance,CHEBI,False,L-dopa,15765.0,"a(CHEBI:""L-dopa"")",L-dopa
12007,Abundance,MESH,False,"Tobacco, Smokeless",,"a(MESH:""Tobacco, Smokeless"")","Tobacco, Smokeless"
12008,Abundance,CHEBI,False,trans-3-hydroxycotinine beta-D-glucuronide,133206.0,"a(CHEBI:""trans-3-hydroxycotinine beta-D-glucuronide"")",trans-3-hydroxycotinine beta-D-glucuronide
12009,Abundance,GO,False,dendritic spine,,"a(GO:""dendritic spine"")",dendritic spine
12010,Abundance,PUBCHEM,False,46504469,,"a(PUBCHEM:""46504469"")",46504469
12011,Abundance,CHEBI,False,phenanthroline,36417.0,"a(CHEBI:""phenanthroline"")",phenanthroline
14196,Abundance,MESH,False,AR-R 17779,,"a(MESH:""AR-R 17779"")",AR-R 17779
14197,Abundance,MESH,False,Blood-Brain Barrier,,"a(MESH:""Blood-Brain Barrier"")",Blood-Brain Barrier
14198,Abundance,DRUGBANK,False,Natalizumab,,"a(DRUGBANK:""Natalizumab"")",Natalizumab
14199,Abundance,CHEBI,False,hydroxy group,43176.0,"a(CHEBI:""hydroxy group"")",hydroxy group
14200,Abundance,CHEBI,False,nisoxetine,73410.0,"a(CHEBI:""nisoxetine"")",nisoxetine
14201,Abundance,MESH,False,Thyroglobulin,,"a(MESH:""Thyroglobulin"")",Thyroglobulin
14202,Abundance,CHEBI,False,6-methylprednisolone,50366.0,"a(CHEBI:""6-methylprednisolone"")",6-methylprednisolone
14203,Abundance,CHEBI,False,probucol,8427.0,"a(CHEBI:""probucol"")",probucol
14204,Abundance,CHEBI,False,GW 3965,79995.0,"a(CHEBI:""GW 3965"")",GW 3965
14205,Abundance,MESH,False,alpha7 Nicotinic Acetylcholine Receptor,,"a(MESH:""alpha7 Nicotinic Acetylcholine Receptor"")",alpha7 Nicotinic Acetylcholine Receptor
14206,Abundance,MESH,False,Immunologic Factors,,"a(MESH:""Immunologic Factors"")",Immunologic Factors
14207,Abundance,HP,False,inhibitory interneuron,,"a(HP:""inhibitory interneuron"")",inhibitory interneuron
14208,Abundance,GO,False,neurofibrillary tangle,,"a(GO:""neurofibrillary tangle"")",neurofibrillary tangle
14209,Abundance,MESH,False,latrepirdine,,"a(MESH:""latrepirdine"")",latrepirdine
14210,Abundance,CHEBI,False,(R)-nicotine,39162.0,"a(CHEBI:""(R)-nicotine"")",(R)-nicotine
14211,Abundance,CHEBI,False,glutamate(2-),29987.0,"a(CHEBI:""glutamate(2-)"")",glutamate(2-)
14212,Abundance,CHEBI,False,Mecamylamine,6706.0,"a(CHEBI:""Mecamylamine"")",Mecamylamine
14213,Abundance,MESHC,False,27-hydroxycholesterol,,"a(MESHC:""27-hydroxycholesterol"")",27-hydroxycholesterol
14214,Abundance,MESH,False,Nicotine,,"a(MESH:""Nicotine"")",Nicotine
14215,Abundance,CHEBI,False,bupropion,3219.0,"a(CHEBI:""bupropion"")",bupropion
14216,Abundance,MESH,False,Aspirin,,"a(MESH:""Aspirin"")",Aspirin
14217,Abundance,CHEBI,False,rosiglitazone,50122.0,"a(CHEBI:""rosiglitazone"")",rosiglitazone
14218,Abundance,MESH,False,Varenicline,,"a(MESH:""Varenicline"")",Varenicline
14219,Abundance,MESH,False,antalarmin,,"a(MESH:""antalarmin"")",antalarmin
14220,Abundance,MESH,False,Phagocytes,,"a(MESH:""Phagocytes"")",Phagocytes
14221,Abundance,CHEBI,False,seliciclib,45307.0,"a(CHEBI:""seliciclib"")",seliciclib
14222,Abundance,MESH,False,"Ganglia, Spinal",,"a(MESH:""Ganglia, Spinal"")","Ganglia, Spinal"
14223,Abundance,MESH,False,Dendritic Spines,,"a(MESH:""Dendritic Spines"")",Dendritic Spines
14224,Abundance,CHEBI,False,estrogen,50114.0,"a(CHEBI:""estrogen"")",estrogen
14225,Abundance,CHEBI,False,2 L-glutamate,11376.0,"a(CHEBI:""2 L-glutamate"")",2 L-glutamate
14226,Abundance,CHEBI,False,statin,87631.0,"a(CHEBI:""statin"")",statin
14227,Abundance,PUBCHEM,False,131801091,,"a(PUBCHEM:""131801091"")",131801091
14228,Abundance,CHEBI,False,methylene blue,6872.0,"a(CHEBI:""methylene blue"")",methylene blue
14229,Abundance,CHEBI,,clondronate(2-),,"a(CHEBI:""clondronate(2-)"",loc(MESH:""Liposomes""))",clondronate(2-)
14230,Abundance,CHEBI,False,5-chloro-7-iodoquinolin-8-ol,74460.0,"a(CHEBI:""5-chloro-7-iodoquinolin-8-ol"")",5-chloro-7-iodoquinolin-8-ol
14231,Abundance,DRUGBANK,False,Dantrolene,,"a(DRUGBANK:""Dantrolene"")",Dantrolene
14232,Abundance,MESH,False,Synapses,,"a(MESH:""Synapses"")",Synapses
14233,Abundance,CHEBI,False,D-glucopyranose,4167.0,"a(CHEBI:""D-glucopyranose"")",D-glucopyranose
14234,Abundance,MESH,,Chemokines,,"a(MESH:""Chemokines"",loc(NCIT:""C74601""))",Chemokines
14235,Abundance,CHEBI,False,lipopigment,,"a(CHEBI:""lipopigment"")",lipopigment
14236,Abundance,CHEBI,,calcium ion,,"a(CHEBI:""calcium ion"",loc(MESH:""Cytoplasm""))",calcium ion
14237,Abundance,CHEBI,False,lovastatin,40303.0,"a(CHEBI:""lovastatin"")",lovastatin
14238,Abundance,MESH,False,Neurotoxins,,"a(MESH:""Neurotoxins"")",Neurotoxins
14239,Abundance,CHEBI,False,"3',5'-cyclic GMP",16356.0,"a(CHEBI:""3',5'-cyclic GMP"")","3',5'-cyclic GMP"
14240,Abundance,CHEBI,False,4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one,32692.0,"a(CHEBI:""4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one"")",4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one
14241,Abundance,DRUGBANK,False,Encenicline,,"a(DRUGBANK:""Encenicline"")",Encenicline
14242,Abundance,CHEBI,False,adenosine 5'-monophosphate,16027.0,"a(CHEBI:""adenosine 5'-monophosphate"")",adenosine 5'-monophosphate
14243,Abundance,MESH,False,Phospholipases,,"a(MESH:""Phospholipases"")",Phospholipases
14244,Abundance,CHEBI,False,nicotinic acetylcholine receptor agonist,47958.0,"a(CHEBI:""nicotinic acetylcholine receptor agonist"")",nicotinic acetylcholine receptor agonist
14245,Abundance,CONSO,False,CONSO00093,,"a(CONSO:""CONSO00093"")",CONSO00093
14246,Abundance,PUBCHEM,False,1889993,,"a(PUBCHEM:""1889993"")",1889993
14247,Abundance,PUBCHEM,False,1775,,"a(PUBCHEM:""1775"")",1775
14248,Abundance,CHEBI,False,olanzapine,7735.0,"a(CHEBI:""olanzapine"")",olanzapine
