:ID,:LABEL,namespace:string,species:float,label:string,pure:boolean,bel:string,name:string,involved_genes:string,suggested_corrections:string,hgnc:string
20346,Rna,MGI,10090.0,,False,"r(MGI:""Dbi"")",Dbi,Dbi,,
20347,Rna,MGI,10090.0,,False,"r(MGI:""Zfp607b"")",Zfp607b,Zfp607b,,
20348,Rna,HGNC,9606.0,BCL2 binding component 3,False,"r(HGNC:""BBC3"")",BBC3,BBC3,,1561X5553
20349,Rna,HGNC,9606.0,C-C motif chemokine ligand 3,False,"r(HGNC:""CCL3"")",CCL3,CCL3,,1566X5645
20350,Rna,MGI,10090.0,,False,"r(MGI:""Iapp"")",Iapp,Iapp,,
20351,Rna,HGNC,9606.0,junction plakoglobin,False,"r(HGNC:""JUP"")",JUP,JUP,,1572X6265
20352,Rna,MGI,10090.0,,False,"r(MGI:""Nppb"")",Nppb,Nppb,,
20353,Rna,MGI,10090.0,,,"r(MGI:""Gab1"",loc(MESHA:""Microglia""))",Gab1,Gab1,,
20354,Rna,HGNC,9606.0,zinc finger protein 584,False,"r(HGNC:""ZNF584"")",ZNF584,ZNF584,,1568X8122
20355,Rna,HGNC,9606.0,zinc finger protein 324B,False,"r(HGNC:""ZNF324B"")",ZNF324B,ZNF324B,,1573X8108
20356,Rna,HGNC,9606.0,Wnt family member 1,False,"r(HGNC:""WNT1"")",WNT1,WNT1,,1576X8059
20357,Rna,MGI,10090.0,,False,"r(MGI:""chemokine (C-X-C motif) ligand 15"")",chemokine (C-X-C motif) ligand 15,chemokine (C-X-C motif) ligand 15,,
20358,Rna,RGD,10116.0,,False,"r(RGD:""Fgf2"")",Fgf2,Fgf2,,
20359,Rna,HGNC,9606.0,zinc finger protein 257,False,"r(HGNC:""ZNF257"")",ZNF257,ZNF257,,1572X8105
20360,Rna,RGD,10116.0,,False,"r(RGD:""Cldn18"")",Cldn18,Cldn18,,
20361,Rna,MGI,10090.0,,False,"r(MGI:""Zfp90"")",Zfp90,Zfp90,,
20362,Rna,HGNC,9606.0,"adiponectin, C1Q and collagen domain containing",False,"r(HGNC:""ADIPOQ"")",ADIPOQ,ADIPOQ,,1566X5446
20363,Rna,MGI,10090.0,,False,"r(MGI:""Gstt3"")",Gstt3,Gstt3,,
20364,Rna,MGI,10090.0,,False,"r(MGI:""Il17a"")",Il17a,Il17a,,
20365,Rna,RGD,10116.0,,False,"r(RGD:""Wnt9a"")",Wnt9a,Wnt9a,,
20366,Rna,HGNC,9606.0,Wnt family member 4,False,"r(HGNC:""WNT4"")",WNT4,WNT4,,1565X8062
20367,Rna,RGD,10116.0,,False,"r(RGD:""Atp1b2"")",Atp1b2,Atp1b2,,
20368,Rna,MGI,10090.0,,False,"r(MGI:""Plk3"")",Plk3,Plk3,,
20369,Rna,MGI,10090.0,,False,"r(MGI:""Zfp879"")",Zfp879,Zfp879,,
20370,Rna,MGI,10090.0,,False,"r(MGI:""Kras"")",Kras,Kras,,
20371,Rna,MGI,10090.0,,False,"r(MGI:""Vegfa"")",Vegfa,Vegfa,,
20372,Rna,RGD,10116.0,,False,"r(RGD:""Hsd3b3"")",Hsd3b3,Hsd3b3,,
20373,Rna,HGNC,9606.0,chloride voltage-gated channel 7,False,"r(HGNC:""CLCN7"")",CLCN7,CLCN7,,1562X5715
20374,Rna,RGD,10116.0,,False,"r(RGD:""Irgm"")",Irgm,Irgm,,
20375,Rna,RGD,10116.0,,False,"r(RGD:""Mef2a"")",Mef2a,Mef2a,,
20376,Rna,HGNC,9606.0,cyclin A2,False,"r(HGNC:""CCNA2"")",CCNA2,CCNA2,,1573X5646
20377,Rna,HGNC,9606.0,lactate dehydrogenase A like 6B,False,"r(HGNC:""LDHAL6B"")",LDHAL6B,LDHAL6B,,1571X6334
20378,Rna,HGNC,9606.0,autophagy related 12,False,"r(HGNC:""ATG12"")",ATG12,ATG12,,1569X5527
20379,Rna,HGNC,9606.0,interleukin 18 receptor 1,False,"r(HGNC:""IL18R1"")",IL18R1,IL18R1,,1562X6238
20380,Rna,HGNC,9606.0,collagen type III alpha 1 chain,False,"r(HGNC:""COL3A1"")",COL3A1,COL3A1,,1571X5733
20381,Rna,HGNC,9606.0,zinc finger protein 33B,False,"r(HGNC:""ZNF33B"")",ZNF33B,ZNF33B,,1573X8096
20382,Rna,MGI,10090.0,,False,"r(MGI:""Zbtb16"")",Zbtb16,Zbtb16,,
20383,Rna,RGD,10116.0,,False,"r(RGD:""Cd1d1"")",Cd1d1,Cd1d1,,
20384,Rna,MGI,10090.0,,,"r(MGI:""Ptgfrn"",loc(MESHA:""Microglia""))",Ptgfrn,Ptgfrn,,
20385,Rna,HGNC,9606.0,zinc finger protein 845,False,"r(HGNC:""ZNF845"")",ZNF845,ZNF845,,1562X8137
20386,Rna,RGD,10116.0,,False,"r(RGD:""Elf5"")",Elf5,Elf5,,
20387,Rna,HGNC,9606.0,choline O-acetyltransferase,False,"r(HGNC:""CHAT"")",CHAT,CHAT,,1561X5696
20388,Rna,HGNC,9606.0,ATPase Na+/K+ transporting subunit alpha 1,False,"r(HGNC:""ATP1A1"")",ATP1A1,ATP1A1,,1576X5527
20389,Rna,MGI,10090.0,,False,"r(MGI:""Rorc"")",Rorc,Rorc,,
20390,Rna,HGNC,9606.0,CCAAT enhancer binding protein delta,False,"r(HGNC:""CEBPD"")",CEBPD,CEBPD,,1567X5679
20391,Rna,HGNC,9606.0,cyclin E1,False,"r(HGNC:""CCNE1"")",CCNE1,CCNE1,,1576X5646
20392,Rna,HGNC,9606.0,CCAAT enhancer binding protein alpha,False,"r(HGNC:""CEBPA"")",CEBPA,CEBPA,,1563X5679
20393,Rna,MGI,10090.0,,False,"r(MGI:""Ctsl"")",Ctsl,Ctsl,,
20394,Rna,HGNC,9606.0,synaptophysin,False,"r(HGNC:""SYP"")",SYP,SYP,,1561X7789
20395,Rna,RGD,10116.0,,False,"r(RGD:""Serpine1"")",Serpine1,Serpine1,,
20396,Rna,MGI,10090.0,,False,"r(MGI:""Zfp866"")",Zfp866,Zfp866,,
20397,Rna,MGI,10090.0,,False,"r(MGI:""Fcgr3"")",Fcgr3,Fcgr3,,
20398,Rna,HGNC,9606.0,ubiquitin specific peptidase 4,False,"r(HGNC:""USP4"")",USP4,USP4,,1567X8015
20399,Rna,RGD,10116.0,,False,"r(RGD:""Bcl6"")",Bcl6,Bcl6,,
20400,Rna,HGNC,9606.0,basic leucine zipper ATF-like transcription factor,False,"r(HGNC:""BATF"")",BATF,BATF,,1567X5552
20401,Rna,MGI,10090.0,,False,"r(MGI:""Wnt1"")",Wnt1,Wnt1,,
20402,Rna,HGNC,9606.0,regenerating family member 4,False,"r(HGNC:""REG4"")",REG4,REG4,,1565X7166
20403,Rna,RGD,10116.0,,False,"r(RGD:""Srebf1"")",Srebf1,Srebf1,,
20404,Rna,MGI,10090.0,,False,"r(MGI:""Wnt8a"")",Wnt8a,Wnt8a,,
20405,Rna,RGD,10116.0,,False,"r(RGD:""Scnn1a"")",Scnn1a,Scnn1a,,
20406,Rna,MGI,10090.0,,,"r(MGI:""Cntn1"",loc(MESHA:""Microglia""))",Cntn1,Cntn1,,
20407,Rna,MGI,10090.0,,False,"r(MGI:""Abcb11"")",Abcb11,Abcb11,,
20408,Rna,MGI,10090.0,,False,"r(MGI:""Zfp950"")",Zfp950,Zfp950,,
20409,Rna,HGNC,9606.0,MDM2 proto-oncogene,False,"r(HGNC:""MDM2"")",MDM2,MDM2,,1572X6551
20410,Rna,RGD,10116.0,,False,"r(RGD:""Ehmt2"")",Ehmt2,Ehmt2,,
20411,Rna,RGD,10116.0,,False,"r(RGD:""Scnn1b"")",Scnn1b,Scnn1b,,
20412,Rna,MGI,10090.0,,False,"r(MGI:""Il13"")",Il13,Il13,,
20413,Rna,HGNC,9606.0,glutathione S-transferase mu 1,False,"r(HGNC:""GSTM1"")",GSTM1,GSTM1,,1562X6095
20414,Rna,HGNC,9606.0,complement C1q C chain,False,"r(HGNC:""C1QC"")",C1QC,C1QC,,1567X5591
20415,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""Clk"")",Clk,Clk,,
20416,Rna,HGNC,9606.0,apolipoprotein B mRNA editing enzyme catalytic subunit 3C,False,"r(HGNC:""APOBEC3C"")",APOBEC3C,APOBEC3C,,1574X5493
20417,Rna,MGI,10090.0,,False,"r(MGI:""Vim"")",Vim,Vim,,
20418,Rna,MGI,10090.0,,False,"r(MGI:""Bax"")",Bax,Bax,,
20419,Rna,MGI,10090.0,,False,"r(MGI:""Per3"")",Per3,Per3,,
20420,Rna,RGD,10116.0,,False,"r(RGD:""Vegfa"")",Vegfa,Vegfa,,
20421,Rna,HGNC,9606.0,zinc finger protein 30,False,"r(HGNC:""ZNF30"")",ZNF30,ZNF30,,1566X8097
20422,Rna,HGNC,9606.0,chorionic somatomammotropin hormone 1,False,"r(HGNC:""CSH1"")",CSH1,CSH1,,1563X5763
20423,Rna,MGI,10090.0,,False,"r(MGI:""Il4ra"")",Il4ra,Il4ra,,
20424,Rna,HGNC,9606.0,zinc finger protein 846,False,"r(HGNC:""ZNF846"")",ZNF846,ZNF846,,1563X8137
20425,Rna,HGNC,9606.0,ZFP36 ring finger protein,False,"r(HGNC:""ZFP36"")",ZFP36,ZFP36,,1571X8088
20426,Rna,HGNC,9606.0,cyclin G2,False,"r(HGNC:""CCNG2"")",CCNG2,CCNG2,,1565X5649
20427,Rna,HGNC,9606.0,zinc finger protein 180,False,"r(HGNC:""ZNF180"")",ZNF180,ZNF180,,1565X8103
20428,Rna,RGD,10116.0,,False,"r(RGD:""Adipoq"")",Adipoq,Adipoq,,
20429,Rna,MGI,10090.0,,False,"r(MGI:""Zfp128"")",Zfp128,Zfp128,,
20430,Rna,MGI,10090.0,,,"r(MGI:""Fscn1"",loc(MESHA:""Microglia""))",Fscn1,Fscn1,,
20431,Rna,HGNC,9606.0,zinc finger protein 100,False,"r(HGNC:""ZNF100"")",ZNF100,ZNF100,,1574X8099
20432,Rna,RGD,10116.0,,False,"r(RGD:""Trim30"")",Trim30,Trim30,,
20433,Rna,HGNC,9606.0,cyclin dependent kinase 5,False,"r(HGNC:""CDK5"")",CDK5,CDK5,,1574X5668
20434,Rna,MGI,10090.0,,False,"r(MGI:""Zfp516"")",Zfp516,Zfp516,,
20435,Rna,MGI,10090.0,,False,"r(MGI:""Birc2"")",Birc2,Birc2,,
20436,Rna,HGNC,9606.0,calbindin 1,False,"r(HGNC:""CALB1"")",CALB1,CALB1,,1574X5615
20437,Rna,HGNC,9606.0,Wnt family member 3,False,"r(HGNC:""WNT3"")",WNT3,WNT3,,1563X8062
20438,Rna,HGNC,9606.0,apolipoprotein L1,False,"r(HGNC:""APOL1"")",APOL1,APOL1,,1575X5494
20439,Rna,HGNC,9606.0,"indoleamine 2,3-dioxygenase 2",False,"r(HGNC:""IDO2"")",IDO2,IDO2,,1565X6194
20440,Rna,MGI,10090.0,,False,"r(MGI:""Gm6710"")",Gm6710,Gm6710,,
20441,Rna,MGI,10090.0,,False,"r(MGI:""Pdgfb"")",Pdgfb,Pdgfb,,
20442,Rna,HGNC,9606.0,milk fat globule EGF and factor V/VIII domain containing,False,"r(HGNC:""MFGE8"")",MFGE8,MFGE8,,1575X6563
20443,Rna,HGNC,9606.0,zinc finger protein 484,False,"r(HGNC:""ZNF484"")",ZNF484,ZNF484,,1564X8116
20444,Rna,HGNC,9606.0,Wnt family member 11,False,"r(HGNC:""WNT11"")",WNT11,WNT11,,1562X8063
20445,Rna,HGNC,9606.0,hepatocyte nuclear factor 4 gamma,False,"r(HGNC:""HNF4G"")",HNF4G,HNF4G,,1564X6157
20446,Rna,RGD,10116.0,,False,"r(RGD:""Tp73"")",Tp73,Tp73,,
20447,Rna,HGNC,9606.0,ADAM metallopeptidase domain 10,False,"r(HGNC:""ADAM10"")",ADAM10,ADAM10,,1565X5437
20448,Rna,MGI,10090.0,,False,"r(MGI:""Zfp81"")",Zfp81,Zfp81,,
20449,Rna,RGD,10116.0,,False,"r(RGD:""Ccl12"")",Ccl12,Ccl12,,
20450,Rna,MGI,10090.0,,False,"r(MGI:""Cldn2"")",Cldn2,Cldn2,,
20451,Rna,HGNC,9606.0,GATA binding protein 4,False,"r(HGNC:""GATA4"")",GATA4,GATA4,,1571X6038
20452,Rna,MGI,10090.0,,False,"r(MGI:""Gm4724"")",Gm4724,Gm4724,,
20453,Rna,HGNC,9606.0,fibroblast growth factor 6,False,"r(HGNC:""FGF6"")",FGF6,FGF6,,1572X5983
20454,Rna,MGI,10090.0,,False,"r(MGI:""Batf"")",Batf,Batf,,
20455,Rna,MGI,10090.0,,False,"r(MGI:""Cyp27a1"")",Cyp27a1,Cyp27a1,,
20456,Rna,HGNC,9606.0,zinc finger protein 587,False,"r(HGNC:""ZNF587"")",ZNF587,ZNF587,,1573X8121
20457,Rna,HGNC,9606.0,claudin 22,False,"r(HGNC:""CLDN22"")",CLDN22,CLDN22,,1573X5715
20458,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""vn"")",vn,vn,,
20459,Rna,RGD,10116.0,,False,"r(RGD:""Zfp53"")",Zfp53,Zfp53,,
20460,Rna,MGI,10090.0,,False,"r(MGI:""Slc1a5"")",Slc1a5,Slc1a5,,
20461,Rna,MGI,10090.0,,False,"r(MGI:""Zfp119b"")",Zfp119b,Zfp119b,,
20462,Rna,HGNC,9606.0,glutaminase 2,False,"r(HGNC:""GLS2"")",GLS2,GLS2,,1575X6057
20463,Rna,MGI,10090.0,,False,"r(MGI:""Ucp1"")",Ucp1,Ucp1,,
20464,Rna,HGNC,9606.0,triggering receptor expressed on myeloid cells like 2,False,"r(HGNC:""TREML2"")",TREML2,TREML2,,1575X7915
20465,Rna,HGNC,9606.0,huntingtin,False,"r(HGNC:""HTT"")",HTT,HTT,,1565X6189
20466,Rna,MGI,10090.0,,False,"r(MGI:""Apoa5"")",Apoa5,Apoa5,,
20467,Rna,HGNC,9606.0,C-C motif chemokine ligand 2,False,"r(HGNC:""CCL2"")",CCL2,CCL2,,1565X5645
20468,Rna,MGI,10090.0,,False,"r(MGI:""Pfkl"")",Pfkl,Pfkl,,
20469,Rna,HGNC,9606.0,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",False,"r(HGNC:""PFKFB3"")",PFKFB3,PFKFB3,,1564X6992
20470,Rna,HGNC,9606.0,sestrin 1,False,"r(HGNC:""SESN1"")",SESN1,SESN1,,1566X7603
20471,Rna,HGNC,9606.0,zinc finger protein 729,False,"r(HGNC:""ZNF729"")",ZNF729,ZNF729,,1564X8131
20472,Rna,HGNC,9606.0,"HRas proto-oncogene, GTPase",False,"r(HGNC:""HRAS"")",HRAS,HRAS,,1573X6172
20473,Rna,RGD,10116.0,,False,"r(RGD:""Cdkn2c"")",Cdkn2c,Cdkn2c,,
20474,Rna,HGNC,9606.0,cellular communication network factor 4,False,"r(HGNC:""CCN4"")",CCN4,CCN4,,1569X5646
20475,Rna,RGD,10116.0,,False,"r(RGD:""Scnn1g"")",Scnn1g,Scnn1g,,
20476,Rna,HGNC,9606.0,zinc finger protein 304,False,"r(HGNC:""ZNF304"")",ZNF304,ZNF304,,1561X8109
20477,Rna,RGD,10116.0,,False,"r(RGD:""Ren"")",Ren,Ren,,
20478,Rna,HGNC,9606.0,CD1a molecule,False,"r(HGNC:""CD1A"")",CD1A,CD1A,,1566X5654
20479,Rna,HGNC,9606.0,nuclear receptor subfamily 4 group A member 2,False,"r(HGNC:""NR4A2"")",NR4A2,NR4A2,,1572X6855
20480,Rna,RGD,10116.0,,False,"r(RGD:""Zfp617"")",Zfp617,Zfp617,,
20481,Rna,HGNCGENEFAMILY,,,False,"r(HGNCGENEFAMILY:""NADH:ubiquinone oxidoreductase core subunits"")",NADH:ubiquinone oxidoreductase core subunits,NADH:ubiquinone oxidoreductase core subunits,,
20482,Rna,MGI,10090.0,,False,"r(MGI:""Acox3"")",Acox3,Acox3,,
20483,Rna,RGD,10116.0,,False,"r(RGD:""Fosb"")",Fosb,Fosb,,
20484,Rna,MGI,10090.0,,False,"r(MGI:""Kcnk13"")",Kcnk13,Kcnk13,,
20485,Rna,HGNC,9606.0,cyclin dependent kinase inhibitor 2A,False,"r(HGNC:""CDKN2A"")",CDKN2A,CDKN2A,,1565X5672
20486,Rna,HGNC,9606.0,zinc finger protein 227,False,"r(HGNC:""ZNF227"")",ZNF227,ZNF227,,1567X8105
20487,Rna,MGI,10090.0,,False,"r(MGI:""Klf4"")",Klf4,Klf4,,
20488,Rna,HGNC,9606.0,recombination activating 1,False,"r(HGNC:""RAG1"")",RAG1,RAG1,,1568X7140
20489,Rna,RGD,10116.0,,False,"r(RGD:""Nkd1"")",Nkd1,Nkd1,,
20490,Rna,HGNC,9606.0,POU class 5 homeobox 1B,False,"r(HGNC:""POU5F1B"")",POU5F1B,POU5F1B,,1566X7054
20491,Rna,MGI,10090.0,,False,"r(MGI:""Zfp994"")",Zfp994,Zfp994,,
20492,Rna,MGI,10090.0,,False,"r(MGI:""Gstm2"")",Gstm2,Gstm2,,
20493,Rna,MGI,10090.0,,False,"r(MGI:""Zfp74"")",Zfp74,Zfp74,,
20494,Rna,MGI,10090.0,,False,"r(MGI:""Thbs1"")",Thbs1,Thbs1,,
20495,Rna,MGI,10090.0,,False,"r(MGI:""Cd36"")",Cd36,Cd36,,
20496,Rna,HGNC,9606.0,zinc finger protein 619,False,"r(HGNC:""ZNF619"")",ZNF619,ZNF619,,1572X8123
20497,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""Krn"")",Krn,Krn,,
20498,Rna,MGI,10090.0,,False,"r(MGI:""H2-Oa"")",H2-Oa,H2-Oa,,
20499,Rna,RGD,10116.0,,False,"r(RGD:""Zfp612"")",Zfp612,Zfp612,,
20500,Rna,MGI,10090.0,,False,"r(MGI:""Pkm"")",Pkm,Pkm,,
20501,Rna,MGI,10090.0,,False,"r(MGI:""Zfp248"")",Zfp248,Zfp248,,
20502,Rna,MGI,10090.0,,False,"r(MGI:""Wnt10b"")",Wnt10b,Wnt10b,,
20503,Rna,RGD,10116.0,,False,"r(RGD:""Hhip"")",Hhip,Hhip,,
20504,Rna,MGI,10090.0,,,"r(MGI:""Garnl3"",loc(MESHA:""Microglia""))",Garnl3,Garnl3,,
20505,Rna,HGNC,9606.0,CD1d molecule,False,"r(HGNC:""CD1D"")",CD1D,CD1D,,1569X5653
20506,Rna,RGD,10116.0,,False,"r(RGD:""Zfp398"")",Zfp398,Zfp398,,
20507,Rna,FPLX,,,False,"r(FPLX:""PKA"")",PKA,PKA,,
20508,Rna,MGI,10090.0,,False,"r(MGI:""Pdpk1"")",Pdpk1,Pdpk1,,
20509,Rna,HGNC,9606.0,zinc finger protein 546,False,"r(HGNC:""ZNF546"")",ZNF546,ZNF546,,1573X8118
20510,Rna,HGNC,9606.0,DNA damage inducible transcript 3,False,"r(HGNC:""DDIT3"")",DDIT3,DDIT3,,1563X5806
20511,Rna,MGI,10090.0,,False,"r(MGI:""Zfp956"")",Zfp956,Zfp956,,
20512,Rna,MGI,10090.0,,False,"r(MGI:""Pdyn"")",Pdyn,Pdyn,,
20513,Rna,HGNC,9606.0,inositol polyphosphate-5-phosphatase D,False,"r(HGNC:""INPP5D"")",INPP5D,INPP5D,,1570X6244
20514,Rna,HGNC,9606.0,growth hormone 2,False,"r(HGNC:""GH2"")",GH2,GH2,,1573X6049
20515,Rna,RGD,10116.0,,False,"r(RGD:""Hspa1l"")",Hspa1l,Hspa1l,,
20516,Rna,HGNC,9606.0,FXYD domain containing ion transport regulator 4,False,"r(HGNC:""FXYD4"")",FXYD4,FXYD4,,1567X6022
20517,Rna,HGNC,9606.0,collagen type IV alpha 3 chain,False,"r(HGNC:""COL4A3"")",COL4A3,COL4A3,,1576X5732
20518,Rna,HGNC,9606.0,cyclin E2,False,"r(HGNC:""CCNE2"")",CCNE2,CCNE2,,1561X5649
20519,Rna,RGD,10116.0,,False,"r(RGD:""Rara"")",Rara,Rara,,
20520,Rna,RGD,10116.0,,False,"r(RGD:""Sox2"")",Sox2,Sox2,,
20521,Rna,MGI,10090.0,,False,"r(MGI:""Mgst2"")",Mgst2,Mgst2,,
20522,Rna,HGNC,9606.0,proopiomelanocortin,False,"r(HGNC:""POMC"")",POMC,POMC,,1573X7049
20523,Rna,MGI,10090.0,,False,"r(MGI:""Zfp791"")",Zfp791,Zfp791,,
20524,Rna,MGI,10090.0,,False,"r(MGI:""Cdkn1a"")",Cdkn1a,Cdkn1a,,
20525,Rna,HGNC,9606.0,ariadne RBR E3 ubiquitin protein ligase 1,False,"r(HGNC:""ARIH1"")",ARIH1,ARIH1,,1563X5509
20526,Rna,MGI,10090.0,,False,"r(MGI:""Zfp266"")",Zfp266,Zfp266,,
20527,Rna,MGI,10090.0,,False,"r(MGI:""Il2ra"")",Il2ra,Il2ra,,
20528,Rna,HGNC,9606.0,myelin associated oligodendrocyte basic protein,False,"r(HGNC:""MOBP"")",MOBP,MOBP,,1564X6707
20529,Rna,HGNC,9606.0,zinc finger protein 562,False,"r(HGNC:""ZNF562"")",ZNF562,ZNF562,,1574X8119
20530,Rna,HGNC,9606.0,NK2 homeobox 2,False,"r(HGNC:""NKX2-2"")",NKX2-2,NKX2-2,,1572X6832
20531,Rna,HGNC,9606.0,platelet derived growth factor subunit A,False,"r(HGNC:""PDGFA"")",PDGFA,PDGFA,,1563X6982
20532,Rna,RGD,10116.0,,False,"r(RGD:""F3"")",F3,F3,,
20533,Rna,RGD,10116.0,,False,"r(RGD:""Hnf1b"")",Hnf1b,Hnf1b,,
20534,Rna,HGNC,9606.0,claudin 25,False,"r(HGNC:""CLDN25"")",CLDN25,CLDN25,,1576X5714
20535,Rna,HGNC,9606.0,zinc finger protein 514,False,"r(HGNC:""ZNF514"")",ZNF514,ZNF514,,1575X8116
20536,Rna,HGNC,9606.0,tripartite motif containing 2,False,"r(HGNC:""TRIM2"")",TRIM2,TRIM2,,1562X7925
20537,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""Eip74EF"")",Eip74EF,Eip74EF,,
20538,Rna,MGI,10090.0,,False,"r(MGI:""Trim12c"")",Trim12c,Trim12c,,
20539,Rna,HGNC,9606.0,zinc finger protein 154,False,"r(HGNC:""ZNF154"")",ZNF154,ZNF154,,1572X8101
20540,Rna,MGI,10090.0,,False,"r(MGI:""H2-DMa"")",H2-DMa,H2-DMa,,
20541,Rna,RGD,10116.0,,False,"r(RGD:""Traf3ip2"")",Traf3ip2,Traf3ip2,,
20542,Rna,MGI,10090.0,,False,"r(MGI:""Axl"")",Axl,Axl,,
20543,Rna,HGNC,9606.0,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",False,"r(HGNC:""LAMTOR5"")",LAMTOR5,LAMTOR5,,1576X6325
20544,Rna,MGI,10090.0,,False,"r(MGI:""Ccl12"")",Ccl12,Ccl12,,
20545,Rna,RGD,10116.0,,False,"r(RGD:""Zfp354a"")",Zfp354a,Zfp354a,,
20546,Rna,RGD,10116.0,,False,"r(RGD:""Siah1"")",Siah1,Siah1,,
20547,Rna,RGD,10116.0,,False,"r(RGD:""Oas3"")",Oas3,Oas3,,
20548,Rna,HGNC,9606.0,platelet activating factor acetylhydrolase 2,False,"r(HGNC:""PAFAH2"")",PAFAH2,PAFAH2,,1562X6954
20549,Rna,HGNC,9606.0,natriuretic peptide A,False,"r(HGNC:""NPPA"")",NPPA,NPPA,,1565X6853
20550,Rna,RGD,10116.0,,False,"r(RGD:""Mcl1"")",Mcl1,Mcl1,,
20551,Rna,MGI,10090.0,,False,"r(MGI:""Plk1"")",Plk1,Plk1,,
20552,Rna,HGNC,9606.0,TNF superfamily member 10,False,"r(HGNC:""TNFSF10"")",TNFSF10,TNFSF10,,1563X7873
20553,Rna,RGD,10116.0,,False,"r(RGD:""Gabarapl1"")",Gabarapl1,Gabarapl1,,
20554,Rna,MGI,10090.0,,False,"r(MGI:""Traf5"")",Traf5,Traf5,,
20555,Rna,HGNC,9606.0,matrix metallopeptidase 12,False,"r(HGNC:""MMP12"")",MMP12,MMP12,,1566X6704
20556,Rna,HGNC,9606.0,zinc finger protein 3,False,"r(HGNC:""ZNF3"")",ZNF3,ZNF3,,1575X8094
20557,Rna,MGI,10090.0,,False,"r(MGI:""Eif2ak2"")",Eif2ak2,Eif2ak2,,
20558,Rna,MGI,10090.0,,,"r(MGI:""Tmem119"",loc(MESHA:""Microglia""))",Tmem119,Tmem119,,
20559,Rna,HGNC,9606.0,zinc finger protein 133,False,"r(HGNC:""ZNF133"")",ZNF133,ZNF133,,1575X8100
20560,Rna,MGI,10090.0,,False,"r(MGI:""Tgfb3"")",Tgfb3,Tgfb3,,
20561,Rna,HGNC,9606.0,cholinergic receptor nicotinic alpha 4 subunit,,"r(HGNC:""CHRNA4"",loc(MESH:""Neurons""))",CHRNA4,CHRNA4,,1564X5704
20562,Rna,MGI,10090.0,,False,"r(MGI:""Calcr"")",Calcr,Calcr,,
20563,Rna,RGD,10116.0,,False,"r(RGD:""Atp1a3"")",Atp1a3,Atp1a3,,
20564,Rna,HGNC,9606.0,forkhead box P3,False,"r(HGNC:""FOXP3"")",FOXP3,FOXP3,,1562X6003
20565,Rna,MGI,10090.0,,False,"r(MGI:""Angpt2"")",Angpt2,Angpt2,,
20566,Rna,HGNC,9606.0,calpastatin,False,"r(HGNC:""CAST"")",CAST,CAST,,1571X5627
20567,Rna,MGI,10090.0,,False,"r(MGI:""Ccnb1"")",Ccnb1,Ccnb1,,
20568,Rna,RGD,10116.0,,False,"r(RGD:""Smad7"")",Smad7,Smad7,,
20569,Rna,HGNC,9606.0,polo like kinase 2,False,"r(HGNC:""PLK2"")",PLK2,PLK2,,1574X7033
20570,Rna,MGI,10090.0,,False,"r(MGI:""Zfp788"")",Zfp788,Zfp788,,
20571,Rna,MGI,10090.0,,False,"r(MGI:""Fcgr2b"")",Fcgr2b,Fcgr2b,,
20572,Rna,HGNC,9606.0,claudin 3,False,"r(HGNC:""CLDN3"")",CLDN3,CLDN3,,1569X5714
20573,Rna,HGNC,9606.0,zinc finger protein 841,False,"r(HGNC:""ZNF841"")",ZNF841,ZNF841,,1575X8135
20574,Rna,HGNC,9606.0,actinin alpha 1,False,"r(HGNC:""ACTN1"")",ACTN1,ACTN1,,1564X5433
20575,Rna,MGI,10090.0,,False,"r(MGI:""Pgam1"")",Pgam1,Pgam1,,
20576,Rna,RGD,10116.0,,False,"r(RGD:""Il2"")",Il2,Il2,,
20577,Rna,RGD,10116.0,,False,"r(RGD:""Zfp212"")",Zfp212,Zfp212,,
20578,Rna,MGI,10090.0,,False,"r(MGI:""Hexb"")",Hexb,Hexb,,
20579,Rna,RGD,10116.0,,False,"r(RGD:""Hes5"")",Hes5,Hes5,,
20580,Rna,HGNC,9606.0,interferon regulatory factor 4,False,"r(HGNC:""IRF4"")",IRF4,IRF4,,1567X6253
20581,Rna,MGI,10090.0,,False,"r(MGI:""Afp"")",Afp,Afp,,
20582,Rna,HGNC,9606.0,sirtuin 1,False,"r(HGNC:""SIRT1"")",SIRT1,SIRT1,,1564X7622
20583,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""br"")",br,br,,
20584,Rna,HGNC,9606.0,zinc finger protein 20,False,"r(HGNC:""ZNF20"")",ZNF20,ZNF20,,1571X8095
20585,Rna,MGI,10090.0,,False,"r(MGI:""Il7r"")",Il7r,Il7r,,
20586,Rna,RGD,10116.0,,False,"r(RGD:""Scd4"")",Scd4,Scd4,,
20587,Rna,HGNC,9606.0,leptin,False,"r(HGNC:""LEP"")",LEP,LEP,,1570X6337
20588,Rna,RGD,10116.0,,False,"r(RGD:""Il1a"")",Il1a,Il1a,,
20589,Rna,MGI,10090.0,,False,"r(MGI:""Ins1"")",Ins1,Ins1,,
