:ID,:LABEL,namespace:string,species:float,pure:boolean,involved_other:string,bel:string,name:string,involved_genes:string
12602,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""VHL""))",,HSP90;VHL
12603,Complex,,9606.0,False,,"complex(p(HGNC:""SKP2""),composite(p(HGNC:""CUL1""),p(HGNC:""RBX1""),p(HGNC:""SKP1"")))",,CUL1;SKP2;RBX1;SKP1
12604,Complex,,10090.0,False,,"complex(p(MGI:""Nfx1""),p(MGI:""Psen1""))",,Nfx1;Psen1
12605,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC12""))",,SIGLEC12
12606,Complex,,9606.0,False,serotonin,"complex(a(CHEBI:""serotonin""),p(HGNC:""HTR1A""))",,HTR1A
12607,Complex,,9606.0,False,,"complex(p(HGNC:""CASP7""),p(HGNC:""MAPT"",frag(""1_421"")))",,CASP7;MAPT
12608,Complex,,9606.0,False,,"complex(p(HGNC:""BAG5""),p(HGNC:""PSMD2""))",,BAG5;PSMD2
12609,Complex,,9606.0,False,,"complex(p(HGNC:""CDK4""),p(HGNC:""SYMPK""),p(HGNC:""YBX3""))",,CDK4;SYMPK;YBX3
12610,Complex,,10090.0,False,,"complex(p(MGI:""Crtc2""),composite(p(MGI:""Atf2""),p(MGI:""Atf4""),p(MGI:""Creb1""),p(MGI:""Creb3""),p(MGI:""Creb3l1""),p(MGI:""Creb3l2""),p(MGI:""Creb3l3""),p(MGI:""Creb3l4""),p(MGI:""Creb5"")),composite(p(MGI:""Crebbp""),p(MGI:""Ep300"")))",,Atf2;Creb1;Crebbp;Crtc2;Creb3;Creb3l3;Ep300;Creb3l4;Creb3l1;Creb3l2;Creb5;Atf4
12611,Complex,,9606.0,False,,"complex(p(HGNC:""APBA1"",var(""p.Tyr633X"")),p(HGNC:""APP""))",,APP;APBA1
12612,Complex,,,False,,"complex(p(CONSO:""CONSO00071""),p(HGNC:""APBB1""),p(HGNC:""TFCP2""))",,TFCP2;APBB1;CONSO00071
12613,Complex,,,False,,"complex(p(HGNC:""TFEB""),p(INTERPRO:""cAMP response element binding (CREB) protein""))",,cAMP response element binding (CREB) protein;TFEB
12614,Complex,,,False,,"complex(p(FPLX:""CHRN""),p(HGNC:""FYN""))",,FYN;CHRN
12615,Complex,,10116.0,False,,"complex(p(RGD:""Smad7""),p(RGD:""Yap1""))",,Yap1;Smad7
12616,Complex,,10116.0,False,,"complex(p(RGD:""Srf""),composite(p(RGD:""Elk1""),p(RGD:""Elk4""),p(RGD:""Ets1""),p(RGD:""Ets2""),p(RGD:""Spi1"")))",,Elk4;Spi1;Srf;Elk1;Ets1;Ets2
12617,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""GRIN1""))",,APP;GRIN1
12618,Complex,GO,,False,Atg1/ULK1 kinase complex,"complex(GO:""Atg1/ULK1 kinase complex"")",Atg1/ULK1 kinase complex,
12619,Complex,,9606.0,False,autophagosome,"complex(a(GO:""autophagosome""),p(HGNC:""MAP1LC3B""))",,MAP1LC3B
12620,Complex,,,False,,"complex(p(HGNC:""CHRM1""),p(INTERPRO:""G-protein alpha subunit, group Q""))",,"CHRM1;G-protein alpha subunit, group Q"
12621,Complex,,9606.0,False,,"complex(p(HGNC:""SP1""),composite(p(HGNC:""CREBBP""),p(HGNC:""EP300"")))",,CREBBP;SP1;EP300
12622,Complex,,10116.0,False,,"complex(p(RGD:""Clec4e""),p(RGD:""Fcer1g""))",,Fcer1g;Clec4e
12623,Complex,,10116.0,False,,"complex(p(RGD:""Cdh5""),p(RGD:""Kdr""),p(RGD:""Pecam1""))",,Cdh5;Pecam1;Kdr
12624,Complex,,9606.0,False,,"complex(p(HGNC:""IKBKE""),p(HGNC:""TBK1""))",,TBK1;IKBKE
12625,Complex,,9606.0,False,lipid,"complex(a(CHEBI:""lipid""),p(HGNC:""APP"",frag(""672_713"")))",,APP
12626,Complex,,9606.0,False,Blood Platelets,"complex(a(MESHA:""Blood Platelets""),p(HGNC:""ICAM1""))",,ICAM1
12627,Complex,CONSO,,False,alpha-4 beta-2 nAChR,"complex(CONSO:""alpha-4 beta-2 nAChR"")",alpha-4 beta-2 nAChR,
12628,Complex,,7227.0,False,,"complex(p(FLYBASE:""RagA-B""),p(FLYBASE:""RagC-D""))",,RagC-D;RagA-B
12629,Complex,,9606.0,False,,"complex(p(HGNC:""TANK""),p(HGNC:""TBK1""))",,TBK1;TANK
12630,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""SLC25A21""))",,APP;SLC25A21
12631,Complex,,9606.0,False,lipid,"complex(a(CHEBI:""lipid""),p(HGNC:""MAPT""))",,MAPT
12632,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""CHRNA7""))",,APP;CHRNA7
12633,Complex,,,False,,"complex(p(HGNC:""GRB2""),p(SFAM:""MEK1/2 Family""))",,GRB2;MEK1/2 Family
12634,Complex,,,False,amyloid-beta polypeptide 42,"complex(a(CHEBI:""amyloid-beta polypeptide 42""),p(HGNCGENEFAMILY:""Cholinergic receptors nicotinic subunits""))",,Cholinergic receptors nicotinic subunits
12635,Complex,GO,,False,clathrin complex,"complex(GO:""clathrin complex"")",clathrin complex,
12636,Complex,,,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(CONSO:""alpha-7 beta-2 nAChR""))",,alpha-7 beta-2 nAChR
12637,Complex,,9606.0,False,Microglia,"complex(a(MESHA:""Microglia""),p(HGNC:""IL1B""))",,IL1B
12638,Complex,,9606.0,False,,"complex(p(HGNC:""IRS1"",pmod(Ph,Y)),p(HGNC:""PIK3R1""))",,IRS1;PIK3R1
12639,Complex,,9606.0,False,,"complex(p(HGNC:""GRB2""),p(HGNC:""PSEN1""))",,GRB2;PSEN1
12640,Complex,,,False,,"complex(p(HGNC:""CDH2"",loc(GO:""plasma membrane"")),p(HGNCGENEFAMILY:""Beta catenins"",loc(GO:""plasma membrane"")))",,CDH2;Beta catenins
12641,Complex,,9606.0,False,,"complex(p(HGNC:""CDC37""),p(HGNC:""IKBKB""))",,IKBKB;CDC37
12642,Complex,,9606.0,False,filamentous actin,"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""254_268"")))",,MAPT
12643,Complex,,9606.0,False,,"complex(p(HGNC:""APAF1""),p(HGNC:""CASP9""),p(HGNC:""CYCS""))",,CASP9;APAF1;CYCS
12644,Complex,,10116.0,False,,"complex(p(RGD:""Cdc20""),composite(p(RGD:""Anapc1""),p(RGD:""Anapc10""),p(RGD:""Anapc11""),p(RGD:""Anapc13""),p(RGD:""Anapc2""),p(RGD:""Anapc4""),p(RGD:""Anapc5""),p(RGD:""Anapc7""),p(RGD:""Cdc16""),p(RGD:""Cdc23""),p(RGD:""Cdc26""),p(RGD:""Cdc27"")))",,Anapc5;Anapc4;Anapc1;Anapc2;Anapc11;Anapc10;Anapc7;Cdc16;Cdc27;Cdc26;Anapc13;Cdc23;Cdc20
12645,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC1""))",,SIGLEC1
12646,Complex,GO,,False,calcium- and calmodulin-dependent protein kinase complex,"complex(GO:""calcium- and calmodulin-dependent protein kinase complex"")",calcium- and calmodulin-dependent protein kinase complex,
12647,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA1"",loc(GO:""cell surface"")),p(HGNC:""CHRNA1"",loc(GO:""cell surface"")),p(HGNC:""CHRNB1"",loc(GO:""cell surface"")),p(HGNC:""CHRND"",loc(GO:""cell surface"")),p(HGNC:""CHRNG"",loc(GO:""cell surface"")))",,CHRNA1;CHRNB1;CHRND;CHRNG
12648,Complex,,,False,,"complex(p(HGNC:""TFEB"",loc(GO:""lysosomal membrane"")),p(HGNCGENEFAMILY:""MTOR complex 1"",loc(GO:""lysosomal membrane"")))",,TFEB;MTOR complex 1
12649,Complex,,9606.0,False,,"complex(p(HGNC:""ABI2""),composite(p(HGNC:""CYFIP1""),p(HGNC:""CYFIP2"")),composite(p(HGNC:""NCKAP1""),p(HGNC:""NCKAP1L"")))",,CYFIP2;CYFIP1;NCKAP1;ABI2;NCKAP1L
12650,Complex,,10116.0,False,,"complex(p(RGD:""Tab1""),p(RGD:""Tab2""),composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7"")))",,LOC100910771;Tab2;Tab1;Map3k7
12651,Complex,,9606.0,False,,"complex(p(HGNC:""TNFSF13B""),p(HGNC:""TNFSF13B""),p(HGNC:""TNFSF13B""))",,TNFSF13B
12652,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",pmod(Ph,Y)),p(HGNC:""SHC2""))",,APP;SHC2
12653,Complex,,9606.0,False,,"complex(p(HGNC:""DNM1L"",loc(GO:""mitochondrial outer membrane"")),p(HGNC:""FIS1"",loc(GO:""mitochondrial outer membrane"")))",,FIS1;DNM1L
12654,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA1"",loc(GO:""cell surface"")),p(HGNC:""CHRNB1"",loc(GO:""cell surface"")),p(HGNC:""CHRND"",loc(GO:""cell surface"")),p(HGNC:""CHRNG"",loc(GO:""cell surface"")))",,CHRNA1;CHRNB1;CHRND;CHRNG
12655,Complex,,9606.0,False,,"complex(p(HGNC:""SLC51A""),p(HGNC:""SLC51B""))",,SLC51A;SLC51B
12656,Complex,,9606.0,False,,"complex(p(HGNC:""CDK1""),composite(p(HGNC:""CCNA1""),p(HGNC:""CCNA2"")))",,CCNA2;CCNA1;CDK1
12657,Complex,,10090.0,False,,"complex(p(MGI:""Traf2""),p(MGI:""Traf3""))",,Traf3;Traf2
12658,Complex,,9606.0,False,cytoplasmic domain,"complex(a(MESHC:""cytoplasmic domain""),p(HGNC:""PRKCA""),p(HGNC:""SDC4""))",,SDC4;PRKCA
12659,Complex,,,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(UNIPROT:""P03081""))",,PPP2CA;PPP2R1A;P03081
12660,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA7""),p(HGNC:""GNAI1""))",,CHRNA7;GNAI1
12661,Complex,,9606.0,False,,"complex(composite(p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""),p(HGNC:""PPP2R1A""),p(HGNC:""PPP2R1B"")),composite(p(HGNC:""PPP2R5A""),p(HGNC:""PPP2R5B""),p(HGNC:""PPP2R5C""),p(HGNC:""PPP2R5D""),p(HGNC:""PPP2R5E"")))",,PPP2CA;PPP2CB;PPP2R1B;PPP2R1A;PPP2R5E;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C
12662,Complex,,10116.0,False,,"complex(p(RGD:""Ccnd1""),composite(p(RGD:""Cdk4""),p(RGD:""Cdk6"")))",,Cdk6;Cdk4;Ccnd1
12663,Complex,,10090.0,False,,"complex(p(MGI:""Fosb""),p(MGI:""Jun""))",,Jun;Fosb
12664,Complex,,9606.0,False,2-Methyl-2-(3H3)methyl-5-(6-phenyl-3-pyridazinyl)-5-aza-2-azoniabicyclo[2.2.1]heptane iodide,"complex(a(FIXME:""2-Methyl-2-(3H3)methyl-5-(6-phenyl-3-pyridazinyl)-5-aza-2-azoniabicyclo[2.2.1]heptane iodide""),p(HGNC:""CHRNA7""))",,CHRNA7
12665,Complex,,,False,,"complex(p(CONSO:""CONSO00069""),p(HGNC:""APP""))",,APP;CONSO00069
12666,Complex,,10116.0,False,,"complex(p(RGD:""Itga9""),p(RGD:""Itgb1""))",,Itgb1;Itga9
12667,Complex,,10116.0,False,,"complex(g(RGD:""Cdk5r1""),m(MIRBASE:""rno-mir-195""))",,Cdk5r1
12668,Complex,,9606.0,False,,"complex(p(HGNC:""ERN1""),p(HGNC:""TRAF2""))",,ERN1;TRAF2
12669,Complex,,9606.0,False,Proteins,"complex(a(MESH:""Proteins""),p(HGNC:""HSPA8""),p(HGNC:""LAMP2""))",,HSPA8;LAMP2
12670,Complex,,9606.0,False,,"complex(p(HGNC:""ARNTL""),composite(p(HGNC:""CLOCK""),p(HGNC:""NPAS2"")))",,CLOCK;NPAS2;ARNTL
12671,Complex,,10090.0,False,,"complex(p(MGI:""Stk11""),composite(p(MGI:""Cab39""),p(MGI:""Cab39l"")),composite(p(MGI:""Strada""),p(MGI:""Stradb"")))",,Stradb;Cab39;Strada;Cab39l;Stk11
12672,Complex,,9606.0,False,,"complex(p(HGNC:""APOE""),p(HGNC:""LDLR""))",,APOE;LDLR
12673,Complex,,9606.0,False,,"complex(p(HGNC:""GAB1""),p(HGNC:""GRB2""),p(HGNC:""SOS1""))",,GAB1;GRB2;SOS1
12674,Complex,,9606.0,False,muramyl dipeptide,"complex(a(CHEBI:""muramyl dipeptide""),p(HGNC:""NLRP1""))",,NLRP1
12675,Complex,,9606.0,False,,"complex(p(HGNC:""ADRM1""),p(HGNC:""PSMA5""))",,PSMA5;ADRM1
12676,Complex,,,False,,"complex(p(CONSO:""VQIVYK motif""),p(CONSO:""VQIVYK motif""))",,VQIVYK motif
12677,Complex,,10090.0,False,,"complex(p(MGI:""Tlr2""),composite(p(MGI:""Tlr1""),p(MGI:""Tlr6"")))",,Tlr1;Tlr6;Tlr2
12678,Complex,,10090.0,False,,"complex(p(MGI:""Ccnb2""),p(MGI:""Cdk1""))",,Ccnb2;Cdk1
12679,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""SIGLEC15""))",,SIGLEC15
12680,Complex,,10090.0,False,ATP,"complex(a(CHEBI:""ATP""),p(MGI:""Apaf1""),p(MGI:""Cycs""))",,Apaf1;Cycs
12681,Complex,,,False,NLR Proteins,"complex(a(MESH:""NLR Proteins""),p(INTERPRO:""NACHT-associated domain""))",,NACHT-associated domain
12682,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""POLR3A""))",,HSP90;POLR3A
12683,Complex,,9606.0,False,Actins,"complex(a(MESH:""Actins""),p(HGNC:""MAPT""))",,MAPT
12684,Complex,,10090.0,False,,"complex(p(MGI:""Gp1ba""),p(MGI:""Gp1bb""),p(MGI:""Gp5""),p(MGI:""Gp9""))",,Gp9;Gp1bb;Gp1ba;Gp5
12685,Complex,,9606.0,False,,"complex(p(HGNC:""EIF2AK2""),p(HGNC:""NLRC4""))",,EIF2AK2;NLRC4
12686,Complex,,9606.0,False,Ocrelizumab,"complex(a(DRUGBANK:""Ocrelizumab""),p(HGNC:""MS4A1""))",,MS4A1
12687,Complex,,10090.0,False,,"complex(p(MGI:""Egfr""),p(MGI:""Egfr""))",,Egfr
12688,Complex,GOCC,,False,NLRP3 inflammasome complex,"complex(GOCC:""NLRP3 inflammasome complex"")",NLRP3 inflammasome complex,
12689,Complex,,9606.0,False,AG73 peptide;Liposomes,"complex(a(MESHC:""AG73 peptide""),a(MESHC:""Liposomes""),p(HGNC:""SDC2""))",,SDC2
12690,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2R1A""),p(HGNC:""PPP2R3B""))",,PPP2R1A;PPP2R3B
12691,Complex,,,False,,"complex(p(HGNC:""CHRNA7""),p(HGNCGENEFAMILY:""G protein subunits alpha, group i""))",,"G protein subunits alpha, group i;CHRNA7"
12692,Complex,,10116.0,False,,"complex(p(RGD:""Myd88""),p(RGD:""Traf6""),composite(p(RGD:""Irak1""),p(RGD:""Irak4"")))",,Traf6;Irak1;Irak4;Myd88
12693,Complex,,9606.0,False,4-hydroxynon-2-enal,"complex(a(CHEBI:""4-hydroxynon-2-enal""),p(HGNC:""CKB""))",,CKB
12694,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",loc(GO:""endocytic vesicle"")),p(HGNC:""BACE1""))",,BACE1;APP
12695,Complex,,9606.0,False,,"complex(p(HGNC:""ATXN3"",frag(""?"")),p(HGNC:""PRKN""))",,PRKN;ATXN3
12696,Complex,,,False,amyloid-beta;alpha-7-containing nAChR,"complex(a(CHEBI:""amyloid-beta""),complex(CONSO:""alpha-7-containing nAChR""))",,
12697,Complex,,10116.0,False,,"complex(p(RGD:""Chd4""),composite(p(RGD:""Hdac1""),p(RGD:""Hdac1l""),p(RGD:""Hdac2"")))",,Hdac2;Hdac1l;Chd4;Hdac1
12698,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA6""))",,CHRNA6
12699,Complex,,9606.0,False,,"complex(p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(HGNC:""ITPR1"",frag(""?"")))",,ITPR1;HTT
12700,Complex,,9606.0,False,,"complex(p(HGNC:""FKBP5""),p(HGNC:""MCM4""))",,MCM4;FKBP5
12701,Complex,,10090.0,False,,"complex(p(MGI:""Cdk1""),composite(p(MGI:""Ccnb1""),p(MGI:""Ccnb2""),p(MGI:""Ccnb3"")))",,Ccnb2;Ccnb3;Ccnb1;Cdk1
12702,Complex,,9606.0,False,sulfated glycosaminoglycan,"complex(a(CHEBI:""sulfated glycosaminoglycan"",loc(MESHA:""Cell Membrane"")),p(HGNC:""TREM2""))",,TREM2
12703,Complex,,9606.0,False,,"complex(p(HGNC:""ARNT"",loc(GO:""nucleus"")),p(HGNC:""HIF1A"",loc(GO:""nucleus"")))",,ARNT;HIF1A
12704,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""))",,PFDN2;PFDN5
12705,Complex,,10116.0,False,,"complex(p(RGD:""Cul1""),p(RGD:""Rbx1""),p(RGD:""Skp1""))",,Cul1;Skp1;Rbx1
12706,Complex,,9606.0,False,,"complex(p(HGNC:""MYD88""),p(HGNC:""TLR6""))",,TLR6;MYD88
12707,Complex,,9606.0,False,methyllycaconitine,"complex(a(MESH:""methyllycaconitine""),p(HGNC:""CHRNA7"",loc(MESH:""Muscles"")))",,CHRNA7
12708,Complex,,10116.0,False,,"complex(p(RGD:""Crtc2""),composite(p(RGD:""Atf2""),p(RGD:""Atf4""),p(RGD:""Creb1""),p(RGD:""Creb3l1""),p(RGD:""Creb3l2""),p(RGD:""Creb3l3""),p(RGD:""Creb3l4""),p(RGD:""Creb5"")),composite(p(RGD:""Crebbp""),p(RGD:""Ep300"")))",,Atf2;Creb1;Crebbp;Crtc2;Creb3l3;Ep300;Creb3l4;Creb3l1;Creb3l2;Creb5;Atf4
12709,Complex,,9606.0,False,,"complex(p(HGNC:""AZI2""),p(HGNC:""TANK""),p(HGNC:""TBKBP1""))",,TBKBP1;AZI2;TANK
12710,Complex,,10116.0,False,,"complex(p(RGD:""Tlr2""),p(RGD:""Tlr4""))",,Tlr4;Tlr2
12711,Complex,,9606.0,False,,"complex(p(HGNC:""IRS2"",pmod(Ph,Y)),p(HGNC:""PIK3R2""))",,IRS2;PIK3R2
12712,Complex,,,False,,"complex(p(HGNC:""HDAC6""),p(HGNC:""HSF1""),p(HGNCGENEFAMILY:""Heat shock 90kDa proteins""))",,HSF1;Heat shock 90kDa proteins;HDAC6
12713,Complex,,9606.0,False,,"complex(p(HGNC:""AURKB""),p(HGNC:""FKBP5""))",,AURKB;FKBP5
12714,Complex,,10090.0,False,,"complex(p(MGI:""Mre11a""),p(MGI:""Nbn""),p(MGI:""Rad50""))",,Rad50;Mre11a;Nbn
12715,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC1""))",,SIGLEC1
12716,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA3""))",,CHRNA3
12717,Complex,,9606.0,False,,"complex(p(HGNC:""CREBBP""),p(HGNC:""HIF1A""))",,CREBBP;HIF1A
12718,Complex,,9606.0,False,,"complex(p(HGNC:""BAG1""),p(HGNC:""LTN1""))",,BAG1;LTN1
12719,Complex,,9606.0,False,actin filament bundle,"complex(complex(GO:""actin filament bundle""),p(HGNC:""MAPT""))",,MAPT
12720,Complex,,9606.0,False,,"complex(p(HGNC:""TRAF6""),composite(p(HGNC:""IRAK1""),p(HGNC:""IRAK4"")))",,IRAK1;TRAF6;IRAK4
12721,Complex,,9606.0,False,,"complex(p(HGNC:""SPTAN1""),p(HGNC:""SPTBN1""))",,SPTAN1;SPTBN1
12722,Complex,,,False,,"complex(p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(MESH:""Proteins"",pmod(Ub)))",,Proteins;HTT
12723,Complex,,9606.0,False,,"complex(p(HGNC:""HSP90AB1""),p(HGNC:""RPAP3""))",,HSP90AB1;RPAP3
12724,Complex,,9606.0,False,,"complex(p(HGNC:""BCL10""),p(HGNC:""CARD11""),p(HGNC:""MALT1""))",,BCL10;CARD11;MALT1
12725,Complex,,10090.0,False,,"complex(p(MGI:""Tlr2""),p(MGI:""Tlr6""))",,Tlr6;Tlr2
12726,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC7""))",,SIGLEC7
12727,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""CALCR""))",,APP;CALCR
12728,Complex,GO,,False,VCP-NSFL1C complex,"complex(GO:""VCP-NSFL1C complex"")",VCP-NSFL1C complex,
12729,Complex,,9606.0,False,,"complex(p(HGNC:""MCM2""),p(HGNC:""MCMBP""))",,MCMBP;MCM2
12730,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT""),p(HGNC:""MAPT""))",,MAPT
12731,Complex,,9606.0,False,,"complex(p(HGNC:""NF2""),p(HGNC:""WWC1""),composite(p(HGNC:""FRMD1""),p(HGNC:""FRMD6"")))",,FRMD6;WWC1;NF2;FRMD1
12732,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""CD22""))",,CD22
12733,Complex,,,False,memantine;donepezil,"complex(a(CHEBI:""donepezil""),a(CHEBI:""memantine""))",,
12734,Complex,,9606.0,False,,"complex(p(HGNC:""RELN""),p(HGNC:""VLDLR""))",,RELN;VLDLR
12735,Complex,,9606.0,False,,"complex(p(HGNC:""CASP1""),p(HGNC:""CASP1""))",,CASP1
12736,Complex,,9606.0,False,,"complex(p(HGNC:""HSPA5""),p(HGNC:""PRNP""))",,PRNP;HSPA5
12737,Complex,,,False,Nicotine,"complex(a(MESH:""Nicotine""),p(MESH:""Receptors, Nicotinic""))",,"Receptors, Nicotinic"
12738,Complex,,,False,protein phosphatase type 2A complex,"complex(complex(GO:""protein phosphatase type 2A complex""),p(CONSO:""microtubule-binding region""))",,microtubule-binding region
12739,Complex,,9606.0,False,4-hydroxynon-2-enal,"complex(a(CHEBI:""4-hydroxynon-2-enal""),p(HGNC:""ACTB""))",,ACTB
12740,Complex,,,False,,"complex(p(FPLX:""Gamma_secretase""),p(HGNC:""APP"",loc(GO:""endocytic vesicle"")))",,APP;Gamma_secretase
12741,Complex,,,False,Neurons;protein aggregates,"complex(a(CONSO:""protein aggregates""),a(MESH:""Neurons""))",,
12742,Complex,,,False,amyloid-beta;alpha-4 beta-2 nAChR,"complex(a(CHEBI:""amyloid-beta""),complex(CONSO:""alpha-4 beta-2 nAChR""))",,
12743,Complex,,10090.0,False,,"complex(p(MGI:""Egfr""),p(MGI:""Erbb2""))",,Erbb2;Egfr
12744,Complex,,10116.0,False,,"complex(p(RGD:""Nfx1""),p(RGD:""Psen1""))",,Nfx1;Psen1
12745,Complex,,10090.0,False,,"complex(p(MGI:""Dapk1""),p(MGI:""Mapt""))",,Dapk1;Mapt
12746,Complex,,9606.0,False,,"complex(p(HGNC:""IKBKG"",pmod(Ub)),p(HGNC:""TRAF3""))",,TRAF3;IKBKG
12747,Complex,,9606.0,False,Amyloid precursor protein intracellular domain,"complex(complex(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:""APBB1""),p(HGNC:""TFCP2""))",,TFCP2;APBB1
12748,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R2B""))",,PPP2CA;PPP2R2B
12749,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA1""),p(HGNC:""CHRNB1""),p(HGNC:""CHRND""),p(HGNC:""CHRNG""))",,CHRNA1;CHRNB1;CHRND;CHRNG
12750,Complex,,7227.0,False,,"complex(p(FLYBASE:""E2f2""),composite(p(FLYBASE:""Rbf""),p(FLYBASE:""Rbf2"")))",,Rbf;E2f2;Rbf2
12751,Complex,,9606.0,False,,"complex(p(HGNC:""SRSF1""),p(HGNC:""TRAF2""),p(HGNC:""TRAF5""))",,SRSF1;TRAF5;TRAF2
12752,Complex,,9606.0,False,GLAP,"complex(a(CONSO:""GLAP""),p(HGNC:""AGER""))",,AGER
12753,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM4""),p(HGNC:""GNAO1""))",,GNAO1;CHRM4
12754,Complex,,9606.0,False,,"complex(p(HGNC:""STUB1""),p(HGNC:""UBA2""))",,UBA2;STUB1
12755,Complex,,10090.0,False,,"complex(p(MGI:""Gsk3b""),composite(p(MGI:""Apc""),p(MGI:""Apc2"")),composite(p(MGI:""Axin1""),p(MGI:""Axin2"")))",,Gsk3b;Apc2;Apc;Axin1;Axin2
12756,Complex,,9606.0,False,(1->3)-beta-D-glucan,"complex(a(CHEBI:""(1->3)-beta-D-glucan""),p(HGNC:""CLEC7A""))",,CLEC7A
12757,Complex,,9606.0,False,,"complex(p(HGNC:""GSK3B""),p(HGNC:""MAPT""),p(HGNC:""SNCA""))",,GSK3B;MAPT;SNCA
12758,Complex,,,False,,"complex(p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(MESH:""Proteins""))",,Proteins;HTT
12759,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""FKBP5""))",,HSP90;FKBP5
12760,Complex,,9606.0,False,,"complex(p(HGNC:""ERBB2""),p(HGNC:""ERBB2""))",,ERBB2
12761,Complex,,10090.0,False,,"complex(p(MGI:""Pik3c3""),composite(p(MGI:""Rab5a""),p(MGI:""Rab5b""),p(MGI:""Rab5c"")))",,Rab5c;Rab5b;Pik3c3;Rab5a
12762,Complex,,10116.0,False,,"complex(p(RGD:""Dpysl2""),composite(p(RGD:""Dpysl5""),p(RGD:""LOC103692570"")))",,Dpysl2;Dpysl5;LOC103692570
12763,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC7""))",,SIGLEC7
12764,Complex,,9606.0,False,,"complex(p(HGNC:""GFAP""),p(HGNC:""STAT3""))",,STAT3;GFAP
12765,Complex,,9606.0,False,calcineurin complex,"complex(complex(GO:""calcineurin complex""),p(HGNC:""PPP2CA""))",,PPP2CA
12766,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA1""),p(HGNC:""CHRNB1""),p(HGNC:""CHRNG""))",,CHRNA1;CHRNB1;CHRNG
12767,Complex,,9606.0,False,,"complex(p(HGNC:""HTT""),p(HGNC:""SQSTM1""))",,HTT;SQSTM1
12768,Complex,,9606.0,False,,"complex(p(HGNC:""BRK1""),p(HGNC:""WASF1""))",,BRK1;WASF1
12769,Complex,,9606.0,False,,"complex(p(HGNC:""BIRC2""),p(HGNC:""BIRC3"",pmod(GOBP:""protein K63-linked ubiquitination"")))",,BIRC2;BIRC3
12770,Complex,,9606.0,False,Amyloid precursor protein intracellular domain,"complex(complex(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:""APBA1""))",,APBA1
12771,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM5""),p(HGNC:""GNAQ""))",,GNAQ;CHRM5
